ID, created_at, vehicle, latitude, longitude
"296933b6-7ee1-4ec5-b49b-15e6e170099c","2021-12-09T01:25:27Z","escooter",52.508953,13.497402
"f9d14a78-098d-43b9-945d-b95b0b4d81a3","2021-12-09T01:26:22Z","escooter",52.508942,13.497476
"666d21d0-af27-4a89-a790-489b963b7603","2021-12-09T01:26:10Z","escooter",52.508254,13.49909
"b7e6ddce-a33f-4893-bb54-acea4a8553ac","2021-12-09T01:31:37Z","escooter",52.508256,13.495717
"296933b6-7ee1-4ec5-b49b-15e6e170099c","2021-12-09T02:47:43Z","escooter",52.508953,13.497402
"b7e6ddce-a33f-4893-bb54-acea4a8553ac","2021-12-09T02:44:40Z","escooter",52.508256,13.495717
"666d21d0-af27-4a89-a790-489b963b7603","2021-12-09T02:46:15Z","escooter",52.508254,13.49909
"296933b6-7ee1-4ec5-b49b-15e6e170099c","2021-12-09T03:25:34Z","escooter",52.508953,13.497402
"666d21d0-af27-4a89-a790-489b963b7603","2021-12-09T03:26:18Z","escooter",52.508254,13.49909
"b7e6ddce-a33f-4893-bb54-acea4a8553ac","2021-12-09T03:34:43Z","escooter",52.508256,13.495717
"296933b6-7ee1-4ec5-b49b-15e6e170099c","2021-12-09T04:35:38Z","escooter",52.508953,13.497402
"44e4baaf-aae5-4f10-9dad-093d51ba1324","2021-12-09T04:42:22Z","escooter",52.507945,13.497253
"666d21d0-af27-4a89-a790-489b963b7603","2021-12-09T04:36:50Z","escooter",52.508254,13.49909
"b7e6ddce-a33f-4893-bb54-acea4a8553ac","2021-12-09T04:44:47Z","escooter",52.508256,13.495717
"666d21d0-af27-4a89-a790-489b963b7603","2021-12-09T05:26:25Z","escooter",52.508254,13.49909
"b7e6ddce-a33f-4893-bb54-acea4a8553ac","2021-12-09T05:24:49Z","escooter",52.508256,13.495717
"44e4baaf-aae5-4f10-9dad-093d51ba1324","2021-12-09T05:26:21Z","escooter",52.507945,13.497253
"296933b6-7ee1-4ec5-b49b-15e6e170099c","2021-12-09T05:25:41Z","escooter",52.508953,13.497402
"8aeeb23b-1473-4a8d-be01-3a27f3b9b023","2021-12-09T05:27:02Z","escooter",52.509481,13.500075
"44e4baaf-aae5-4f10-9dad-093d51ba1324","2021-12-09T06:36:25Z","escooter",52.507945,13.497253
"296933b6-7ee1-4ec5-b49b-15e6e170099c","2021-12-09T06:35:46Z","escooter",52.508953,13.497402
"b7e6ddce-a33f-4893-bb54-acea4a8553ac","2021-12-09T06:34:54Z","escooter",52.508256,13.495717
