ID, created_at, vehicle, latitude, longitude
"1|16832|0|86|11122021","2021-12-11T05:31:00+01:00","240",52.510389,13.49947
"1|38243|2|86|11122021","2021-12-11T05:31:00+01:00","S75",52.510676,13.498355
"1|37761|1|86|11122021","2021-12-11T05:33:00+01:00","S5",52.510676,13.498355
"1|38251|2|86|11122021","2021-12-11T05:33:00+01:00","S75",52.510676,13.498355
"1|35067|0|86|11122021","2021-12-11T05:36:00+01:00","U5",52.511135,13.498499
"1|44881|0|86|11122021","2021-12-11T05:36:00+01:00","RB26",52.510676,13.498355
"1|35164|1|86|11122021","2021-12-11T05:38:00+01:00","U5",52.511135,13.498499
"1|38104|0|86|11122021","2021-12-11T05:38:00+01:00","S7",52.510676,13.498355
"1|27947|1|86|11122021","2021-12-11T05:40:00+01:00","N94",52.510389,13.49947
"1|37772|0|86|11122021","2021-12-11T05:40:00+01:00","S5",52.510676,13.498355
"1|16832|3|86|11122021","2021-12-11T06:31:00+01:00","240",52.510389,13.49947
"1|38243|5|86|11122021","2021-12-11T06:31:00+01:00","S75",52.510676,13.498355
"1|44866|0|86|11122021","2021-12-11T06:32:00+01:00","RB25",52.510676,13.498355
"1|37736|0|86|11122021","2021-12-11T06:33:00+01:00","S5",52.510676,13.498355
"1|38251|5|86|11122021","2021-12-11T06:33:00+01:00","S75",52.510676,13.498355
"1|35062|1|86|11122021","2021-12-11T06:36:00+01:00","U5",52.511135,13.498499
"1|44914|0|86|11122021","2021-12-11T06:36:00+01:00","RB26",52.510676,13.498355
"1|35160|4|86|11122021","2021-12-11T06:38:00+01:00","U5",52.511135,13.498499
"1|38104|3|86|11122021","2021-12-11T06:38:00+01:00","S7",52.510676,13.498355
"1|18038|2|86|11122021","2021-12-11T06:40:00+01:00","256",52.511953,13.497654
"1|37794|1|86|11122021","2021-12-11T06:40:00+01:00","S5",52.510676,13.498355
"1|16833|0|86|11122021","2021-12-11T07:31:00+01:00","240",52.510389,13.49947
"1|38244|2|86|11122021","2021-12-11T07:31:00+01:00","S75",52.510676,13.498355
"1|44867|0|86|11122021","2021-12-11T07:32:00+01:00","RB25",52.510676,13.498355
"1|37763|1|86|11122021","2021-12-11T07:33:00+01:00","S5",52.510676,13.498355
"1|38252|2|86|11122021","2021-12-11T07:33:00+01:00","S75",52.510676,13.498355
"1|35033|1|86|11122021","2021-12-11T07:36:00+01:00","U5",52.511135,13.498499
"1|38178|1|86|11122021","2021-12-11T07:36:00+01:00","S7",52.510676,13.498355
"1|44881|1|86|11122021","2021-12-11T07:36:00+01:00","RB26",52.510676,13.498355
"1|35163|3|86|11122021","2021-12-11T07:38:00+01:00","U5",52.511135,13.498499
"1|38103|0|86|11122021","2021-12-11T07:38:00+01:00","S7",52.510676,13.498355
"1|18039|1|86|11122021","2021-12-11T07:40:00+01:00","256",52.511953,13.497654
"1|37773|0|86|11122021","2021-12-11T07:40:00+01:00","S5",52.510676,13.498355
"1|16833|3|86|11122021","2021-12-11T08:31:00+01:00","240",52.510389,13.49947
"1|38244|5|86|11122021","2021-12-11T08:31:00+01:00","S75",52.510676,13.498355
"1|44875|0|86|11122021","2021-12-11T08:32:00+01:00","RB25",52.510676,13.498355
"1|37738|0|86|11122021","2021-12-11T08:33:00+01:00","S5",52.510676,13.498355
"1|38252|5|86|11122021","2021-12-11T08:33:00+01:00","S75",52.510676,13.498355
"1|35038|0|86|11122021","2021-12-11T08:36:00+01:00","U5",52.511135,13.498499
"1|38178|4|86|11122021","2021-12-11T08:36:00+01:00","S7",52.510676,13.498355
"1|35131|3|86|11122021","2021-12-11T08:38:00+01:00","U5",52.511135,13.498499
"1|38103|3|86|11122021","2021-12-11T08:38:00+01:00","S7",52.510676,13.498355
"1|18039|4|86|11122021","2021-12-11T08:40:00+01:00","256",52.511953,13.497654
"1|37774|0|86|11122021","2021-12-11T08:40:00+01:00","S5",52.510676,13.498355
"1|35073|1|86|11122021","2021-12-11T14:31:00+01:00","U5",52.511135,13.498499
"1|38244|23|86|11122021","2021-12-11T14:31:00+01:00","S75",52.510676,13.498355
"1|19600|15|86|11122021","2021-12-11T14:32:00+01:00","296",52.510389,13.49947
"1|44875|3|86|11122021","2021-12-11T14:32:00+01:00","RB25",52.510676,13.498355
"1|35123|5|86|11122021","2021-12-11T14:33:00+01:00","U5",52.511135,13.498499
"1|37765|4|86|11122021","2021-12-11T14:33:00+01:00","S5",52.510676,13.498355
"1|38254|16|86|11122021","2021-12-11T14:33:00+01:00","S75",52.510676,13.498355
"1|35063|1|86|11122021","2021-12-11T14:36:00+01:00","U5",52.511135,13.498499
"1|38088|33|86|11122021","2021-12-11T14:36:00+01:00","S7",52.510676,13.498355
"1|18068|16|86|11122021","2021-12-11T14:37:00+01:00","256",52.511953,13.497654
"1|35161|4|86|11122021","2021-12-11T14:38:00+01:00","U5",52.511135,13.498499
"1|38105|28|86|11122021","2021-12-11T14:38:00+01:00","S7",52.510676,13.498355
"1|64288|21|86|11122021","2021-12-11T14:39:00+01:00","240",52.510389,13.49947
"1|64289|21|86|11122021","2021-12-11T14:39:00+01:00","240",52.510389,13.49947
"1|37815|0|86|11122021","2021-12-11T14:40:00+01:00","S5",52.510676,13.498355
"1|18023|15|86|11122021","2021-12-11T14:41:00+01:00","256",52.511953,13.497654
