ID, created_at, vehicle, latitude, longitude
"1|35173|0|86|5122021","2021-12-05T05:32:00+01:00","U5",52.511135,13.498499
"1|37897|0|86|5122021","2021-12-05T05:34:00+01:00","S5",52.510676,13.498355
"1|38163|5|86|5122021","2021-12-05T05:38:00+01:00","S7",52.510676,13.498355
"1|27947|1|86|5122021","2021-12-05T05:40:00+01:00","N94",52.510389,13.49947
"1|35173|4|86|5122021","2021-12-05T06:32:00+01:00","U5",52.511135,13.498499
"1|44866|0|86|5122021","2021-12-05T06:32:00+01:00","RB25",52.510676,13.498355
"1|37897|1|86|5122021","2021-12-05T06:34:00+01:00","S5",52.510676,13.498355
"1|38164|0|86|5122021","2021-12-05T06:38:00+01:00","S7",52.510676,13.498355
"1|27965|1|86|5122021","2021-12-05T06:40:00+01:00","N94",52.510389,13.49947
"1|16833|0|86|5122021","2021-12-05T07:31:00+01:00","240",52.510389,13.49947
"1|38244|2|86|5122021","2021-12-05T07:31:00+01:00","S75",52.510676,13.498355
"1|44867|0|86|5122021","2021-12-05T07:32:00+01:00","RB25",52.510676,13.498355
"1|37890|1|86|5122021","2021-12-05T07:33:00+01:00","S5",52.510676,13.498355
"1|38252|2|86|5122021","2021-12-05T07:33:00+01:00","S75",52.510676,13.498355
"1|35033|1|86|5122021","2021-12-05T07:36:00+01:00","U5",52.511135,13.498499
"1|35163|3|86|5122021","2021-12-05T07:38:00+01:00","U5",52.511135,13.498499
"1|38103|0|86|5122021","2021-12-05T07:38:00+01:00","S7",52.510676,13.498355
"1|18039|1|86|5122021","2021-12-05T07:40:00+01:00","256",52.511953,13.497654
"1|37773|0|86|5122021","2021-12-05T07:40:00+01:00","S5",52.510676,13.498355
"1|16833|3|86|5122021","2021-12-05T08:31:00+01:00","240",52.510389,13.49947
"1|38244|5|86|5122021","2021-12-05T08:31:00+01:00","S75",52.510676,13.498355
"1|44875|0|86|5122021","2021-12-05T08:32:00+01:00","RB25",52.510676,13.498355
"1|37738|0|86|5122021","2021-12-05T08:33:00+01:00","S5",52.510676,13.498355
"1|38252|5|86|5122021","2021-12-05T08:33:00+01:00","S75",52.510676,13.498355
"1|35038|0|86|5122021","2021-12-05T08:36:00+01:00","U5",52.511135,13.498499
"1|35131|3|86|5122021","2021-12-05T08:38:00+01:00","U5",52.511135,13.498499
"1|38103|3|86|5122021","2021-12-05T08:38:00+01:00","S7",52.510676,13.498355
"1|18039|4|86|5122021","2021-12-05T08:40:00+01:00","256",52.511953,13.497654
"1|37857|0|86|5122021","2021-12-05T08:40:00+01:00","S5",52.510676,13.498355
"1|35073|1|86|5122021","2021-12-05T14:31:00+01:00","U5",52.511135,13.498499
"1|38244|23|86|5122021","2021-12-05T14:31:00+01:00","S75",52.510676,13.498355
"1|44875|3|86|5122021","2021-12-05T14:32:00+01:00","RB25",52.510676,13.498355
"1|35123|5|86|5122021","2021-12-05T14:33:00+01:00","U5",52.511135,13.498499
"1|37741|4|86|5122021","2021-12-05T14:33:00+01:00","S5",52.510676,13.498355
"1|38254|16|86|5122021","2021-12-05T14:33:00+01:00","S75",52.510676,13.498355
"1|35063|1|86|5122021","2021-12-05T14:36:00+01:00","U5",52.511135,13.498499
"1|38088|33|86|5122021","2021-12-05T14:36:00+01:00","S7",52.510676,13.498355
"1|16854|11|86|5122021","2021-12-05T14:38:00+01:00","240",52.510389,13.49947
"1|18072|13|86|5122021","2021-12-05T14:38:00+01:00","256",52.511953,13.497654
"1|35161|4|86|5122021","2021-12-05T14:38:00+01:00","U5",52.511135,13.498499
"1|38105|28|86|5122021","2021-12-05T14:38:00+01:00","S7",52.510676,13.498355
"1|16849|10|86|5122021","2021-12-05T14:39:00+01:00","240",52.510389,13.49947
"1|18028|12|86|5122021","2021-12-05T14:39:00+01:00","256",52.511953,13.497654
"1|37778|0|86|5122021","2021-12-05T14:40:00+01:00","S5",52.510676,13.498355
"1|35073|2|86|5122021","2021-12-05T14:41:00+01:00","U5",52.511135,13.498499
"1|38281|11|86|5122021","2021-12-05T14:41:00+01:00","S75",52.510676,13.498355
"1|35076|1|86|5122021","2021-12-05T15:31:00+01:00","U5",52.511135,13.498499
"1|38244|26|86|5122021","2021-12-05T15:31:00+01:00","S75",52.510676,13.498355
"1|44867|4|86|5122021","2021-12-05T15:32:00+01:00","RB25",52.510676,13.498355
"1|35126|5|86|5122021","2021-12-05T15:33:00+01:00","U5",52.511135,13.498499
"1|37742|2|86|5122021","2021-12-05T15:33:00+01:00","S5",52.510676,13.498355
"1|38254|19|86|5122021","2021-12-05T15:33:00+01:00","S75",52.510676,13.498355
"1|35055|0|86|5122021","2021-12-05T15:36:00+01:00","U5",52.511135,13.498499
"1|38088|39|86|5122021","2021-12-05T15:36:00+01:00","S7",52.510676,13.498355
"1|16854|14|86|5122021","2021-12-05T15:38:00+01:00","240",52.510389,13.49947
"1|18072|16|86|5122021","2021-12-05T15:38:00+01:00","256",52.511953,13.497654
"1|35150|3|86|5122021","2021-12-05T15:38:00+01:00","U5",52.511135,13.498499
"1|38105|34|86|5122021","2021-12-05T15:38:00+01:00","S7",52.510676,13.498355
"1|16849|13|86|5122021","2021-12-05T15:39:00+01:00","240",52.510389,13.49947
"1|18028|15|86|5122021","2021-12-05T15:39:00+01:00","256",52.511953,13.497654
"1|37778|3|86|5122021","2021-12-05T15:40:00+01:00","S5",52.510676,13.498355
"1|35076|2|86|5122021","2021-12-05T15:41:00+01:00","U5",52.511135,13.498499
"1|38281|14|86|5122021","2021-12-05T15:41:00+01:00","S75",52.510676,13.498355
"1|35076|7|86|5122021","2021-12-05T16:31:00+01:00","U5",52.511135,13.498499
"1|38244|29|86|5122021","2021-12-05T16:31:00+01:00","S75",52.510676,13.498355
"1|44875|4|86|5122021","2021-12-05T16:32:00+01:00","RB25",52.510676,13.498355
