ID, created_at, vehicle, latitude, longitude
"1|35157|7|86|15122021","2021-12-15T07:50:00+01:00","U5",52.511135,13.498499
"1|16861|5|86|15122021","2021-12-15T07:50:00+01:00","240",52.510389,13.49947
"1|44827|1|86|15122021","2021-12-15T07:50:00+01:00","RB12",52.510676,13.498355
"1|37938|6|86|15122021","2021-12-15T07:51:00+01:00","S5",52.510676,13.498355
"1|7426|1|86|15122021","2021-12-15T07:51:00+01:00","108",52.510389,13.49947
"1|38244|3|86|15122021","2021-12-15T07:51:00+01:00","S75",52.510676,13.498355
"1|35058|6|86|15122021","2021-12-15T07:53:00+01:00","U5",52.511135,13.498499
"1|862|0|86|15122021","2021-12-15T07:53:00+01:00","RB24",52.510676,13.498355
"1|19596|4|86|15122021","2021-12-15T07:53:00+01:00","296",52.510389,13.49947
"1|37736|2|86|15122021","2021-12-15T07:53:00+01:00","S5",52.510676,13.498355
"1|38252|3|86|15122021","2021-12-15T07:53:00+01:00","S75",52.510676,13.498355
"1|35158|3|86|15122021","2021-12-15T07:54:00+01:00","U5",52.511135,13.498499
"1|35060|1|86|15122021","2021-12-15T07:55:00+01:00","U5",52.511135,13.498499
"1|18061|5|86|15122021","2021-12-15T07:56:00+01:00","256",52.511953,13.497654
"1|38178|2|86|15122021","2021-12-15T07:56:00+01:00","S7",52.510676,13.498355
"1|18029|3|86|15122021","2021-12-15T07:57:00+01:00","256",52.511953,13.497654
"1|44836|1|86|15122021","2021-12-15T07:57:00+01:00","RB12",52.510676,13.498355
"1|16815|4|86|15122021","2021-12-15T07:58:00+01:00","240",52.510389,13.49947
"1|38103|1|86|15122021","2021-12-15T07:59:00+01:00","S7",52.510676,13.498355
"1|35057|7|86|15122021","2021-12-15T07:59:00+01:00","U5",52.511135,13.498499
"1|35156|8|86|15122021","2021-12-15T07:59:00+01:00","U5",52.511135,13.498499
"1|35131|3|86|15122021","2021-12-15T08:40:00+01:00","U5",52.511135,13.498499
"1|31123|8|86|15122021","2021-12-15T08:40:00+01:00","21",52.511953,13.497654
"1|37774|0|86|15122021","2021-12-15T08:40:00+01:00","S5",52.510676,13.498355
"1|16862|0|86|15122021","2021-12-15T08:41:00+01:00","240",52.510389,13.49947
"1|35071|0|86|15122021","2021-12-15T08:41:00+01:00","U5",52.511135,13.498499
"1|38284|9|86|15122021","2021-12-15T08:41:00+01:00","S75",52.510676,13.498355
"1|19597|5|86|15122021","2021-12-15T08:43:00+01:00","296",52.510389,13.49947
"1|35121|4|86|15122021","2021-12-15T08:43:00+01:00","U5",52.511135,13.498499
"1|37913|9|86|15122021","2021-12-15T08:43:00+01:00","S5",52.510676,13.498355
"1|38292|9|86|15122021","2021-12-15T08:43:00+01:00","S75",52.510676,13.498355
"1|18016|6|86|15122021","2021-12-15T08:44:00+01:00","256",52.511953,13.497654
"1|16815|9|86|15122021","2021-12-15T08:44:00+01:00","240",52.510389,13.49947
"1|38087|4|86|15122021","2021-12-15T08:46:00+01:00","S7",52.510676,13.498355
"1|35038|1|86|15122021","2021-12-15T08:47:00+01:00","U5",52.511135,13.498499
"1|7428|1|86|15122021","2021-12-15T08:47:00+01:00","108",52.510389,13.49947
"1|38191|2|86|15122021","2021-12-15T08:48:00+01:00","S7",52.510676,13.498355
"1|35131|4|86|15122021","2021-12-15T08:49:00+01:00","U5",52.511135,13.498499
"1|37942|0|86|15122021","2021-12-15T08:50:00+01:00","S5",52.510676,13.498355
"1|44827|2|86|15122021","2021-12-15T08:50:00+01:00","RB12",52.510676,13.498355
"1|16863|0|86|15122021","2021-12-15T08:51:00+01:00","240",52.510389,13.49947
"1|37738|2|86|15122021",,"S5",52.510676,13.498355
"1|38088|4|86|15122021","2021-12-15T09:46:00+01:00","S7",52.510676,13.498355
"1|35038|7|86|15122021","2021-12-15T09:47:00+01:00","U5",52.511135,13.498499
"1|7428|4|86|15122021","2021-12-15T09:47:00+01:00","108",52.510389,13.49947
