"8a076557-b407-42fe-ad34-754201633dd8","2021-12-17T06:46:54Z","escooter",52.508122,13.49647
"dc9eb041-475e-4c1c-920d-6dd60bce38bf","2021-12-17T06:49:16Z","escooter",52.510315,13.499713
"d657eaec-c4e2-4985-987f-ce7d80cbc963","2021-12-17T06:48:53Z","escooter",52.509579,13.498738
"029748d9-25cc-4a16-bf07-759037c9af23","2021-12-17T06:43:54Z","escooter",52.509245,13.497811
"f130c932-ee71-4ab5-99c0-e29493e74400","2021-12-17T06:48:59Z","escooter",52.509962,13.500112
"8a076557-b407-42fe-ad34-754201633dd8","2021-12-17T07:36:57Z","escooter",52.508122,13.49647
"dc9eb041-475e-4c1c-920d-6dd60bce38bf","2021-12-17T07:39:19Z","escooter",52.510315,13.499713
"f130c932-ee71-4ab5-99c0-e29493e74400","2021-12-17T07:39:02Z","escooter",52.509962,13.500112
"029748d9-25cc-4a16-bf07-759037c9af23","2021-12-17T07:35:14Z","escooter",52.509245,13.497811
"d657eaec-c4e2-4985-987f-ce7d80cbc963","2021-12-17T07:38:57Z","escooter",52.509579,13.498738
"029748d9-25cc-4a16-bf07-759037c9af23","2021-12-17T08:44:02Z","escooter",52.509245,13.497811
"d657eaec-c4e2-4985-987f-ce7d80cbc963","2021-12-17T08:39:00Z","escooter",52.509579,13.498738
"dc9eb041-475e-4c1c-920d-6dd60bce38bf","2021-12-17T08:43:08Z","escooter",52.510315,13.499713
"f130c932-ee71-4ab5-99c0-e29493e74400","2021-12-17T08:43:12Z","escooter",52.509962,13.500112
"8a076557-b407-42fe-ad34-754201633dd8","2021-12-17T08:37:01Z","escooter",52.508122,13.49647
"552e17a5-2eea-4011-ba9f-494dd45e7af1","2021-12-17T09:41:39Z","escooter",52.509217,13.497508
"d657eaec-c4e2-4985-987f-ce7d80cbc963","2021-12-17T09:42:56Z","escooter",52.509579,13.498738
"e6a7f8da-0ceb-4f42-9afa-19e192764d56","2021-12-17T09:39:21Z","escooter",52.509252,13.497975
"f130c932-ee71-4ab5-99c0-e29493e74400","2021-12-17T09:39:09Z","escooter",52.509962,13.500112
"8a076557-b407-42fe-ad34-754201633dd8","2021-12-17T09:37:05Z","escooter",52.508122,13.49647
"029748d9-25cc-4a16-bf07-759037c9af23","2021-12-17T09:39:14Z","escooter",52.509245,13.497811
"dc9eb041-475e-4c1c-920d-6dd60bce38bf","2021-12-17T09:39:26Z","escooter",52.510315,13.499713
"dc9eb041-475e-4c1c-920d-6dd60bce38bf","2021-12-17T15:39:47Z","escooter",52.510315,13.499713
"e6a7f8da-0ceb-4f42-9afa-19e192764d56","2021-12-17T15:44:19Z","escooter",52.509202,13.497465
"b78b1333-b1a4-415c-80c2-1054e4ac2728","2021-12-17T15:38:33Z","escooter",52.509934,13.497916
"d657eaec-c4e2-4985-987f-ce7d80cbc963","2021-12-17T15:39:25Z","escooter",52.509579,13.498738
"f130c932-ee71-4ab5-99c0-e29493e74400","2021-12-17T15:39:31Z","escooter",52.509962,13.500112
"58a340bd-008d-4976-9448-7b0f6b309322","2021-12-17T15:39:43Z","escooter",52.509694,13.497858
"8a076557-b407-42fe-ad34-754201633dd8","2021-12-17T15:47:27Z","escooter",52.508122,13.49647
"dc9eb041-475e-4c1c-920d-6dd60bce38bf","2021-12-17T17:43:08Z","escooter",52.510315,13.499713
"e6a7f8da-0ceb-4f42-9afa-19e192764d56","2021-12-17T17:44:29Z","escooter",52.509202,13.497465
"b0ddc3fc-c915-412a-8ef9-1e2c54f90ded","2021-12-17T17:46:15Z","escooter",52.509919,13.497868
"d657eaec-c4e2-4985-987f-ce7d80cbc963","2021-12-17T17:39:33Z","escooter",52.509579,13.498738
"58a340bd-008d-4976-9448-7b0f6b309322","2021-12-17T17:39:50Z","escooter",52.509694,13.497858
"f130c932-ee71-4ab5-99c0-e29493e74400","2021-12-17T17:43:09Z","escooter",52.509962,13.500112
"94eadd5e-0cc3-41f1-a1ec-95e0d2735309","2021-12-17T17:46:00Z","escooter",52.510315,13.499632
"94eadd5e-0cc3-41f1-a1ec-95e0d2735309","2021-12-17T18:40:25Z","escooter",52.510315,13.499634
"58a340bd-008d-4976-9448-7b0f6b309322","2021-12-17T18:39:53Z","escooter",52.509694,13.497858
"dc9eb041-475e-4c1c-920d-6dd60bce38bf","2021-12-17T18:39:58Z","escooter",52.510315,13.499713
"b0ddc3fc-c915-412a-8ef9-1e2c54f90ded","2021-12-17T18:46:19Z","escooter",52.509919,13.497868
"f130c932-ee71-4ab5-99c0-e29493e74400","2021-12-17T18:47:10Z","escooter",52.509962,13.500112
"d657eaec-c4e2-4985-987f-ce7d80cbc963","2021-12-17T18:46:56Z","escooter",52.509579,13.498738
"e6a7f8da-0ceb-4f42-9afa-19e192764d56","2021-12-17T18:44:32Z","escooter",52.509202,13.497465
"d250b4cc-a297-40d2-a54a-1b465fe699e6","2021-12-17T18:45:20Z","escooter",52.510306,13.49968
