ID, created_at, vehicle, latitude, longitude
"784884c2-a114-4ecb-9165-2ac32cc697fe","2022-11-15T06:44:09Z","escooter",52.509464,13.500379
"6d13946f-7416-4d1e-9c87-4b95330a99ca","2022-11-15T06:46:27Z","escooter",52.509085,13.497857
"e0528060-7a16-4382-8da2-dfaa6f7ee967","2022-11-15T06:40:03Z","escooter",52.508355,13.497454
"7c3b26d5-45d9-43ec-b9bd-7f2740dd33c6","2022-11-15T06:45:10Z","escooter",52.509003,13.497803
"de4da791-db79-4b3e-9a9a-e0684ad11222","2022-11-15T06:42:57Z","escooter",52.510119,13.498414
"e077f1a8-6765-44a8-b408-6d30769179de","2022-11-15T06:42:01Z","escooter",52.509104,13.497554
"784884c2-a114-4ecb-9165-2ac32cc697fe","2022-11-15T07:36:45Z","escooter",52.509464,13.500379
"6d13946f-7416-4d1e-9c87-4b95330a99ca","2022-11-15T07:36:30Z","escooter",52.509085,13.497857
"e0528060-7a16-4382-8da2-dfaa6f7ee967","2022-11-15T07:35:20Z","escooter",52.508355,13.497454
"7c3b26d5-45d9-43ec-b9bd-7f2740dd33c6","2022-11-15T07:34:20Z","escooter",52.509001,13.497795
"de4da791-db79-4b3e-9a9a-e0684ad11222","2022-11-15T07:35:16Z","escooter",52.510119,13.498414
"e077f1a8-6765-44a8-b408-6d30769179de","2022-11-15T07:32:04Z","escooter",52.509104,13.497554
"784884c2-a114-4ecb-9165-2ac32cc697fe","2022-11-15T08:44:16Z","escooter",52.509464,13.500379
"6d13946f-7416-4d1e-9c87-4b95330a99ca","2022-11-15T08:46:34Z","escooter",52.509085,13.497857
"e0528060-7a16-4382-8da2-dfaa6f7ee967","2022-11-15T08:40:10Z","escooter",52.508355,13.497454
"7c3b26d5-45d9-43ec-b9bd-7f2740dd33c6","2022-11-15T08:44:22Z","escooter",52.509001,13.497795
"de4da791-db79-4b3e-9a9a-e0684ad11222","2022-11-15T08:43:05Z","escooter",52.510119,13.498414
"e077f1a8-6765-44a8-b408-6d30769179de","2022-11-15T08:42:08Z","escooter",52.509104,13.497554
"784884c2-a114-4ecb-9165-2ac32cc697fe","2022-11-15T09:34:19Z","escooter",52.509464,13.500379
"6d13946f-7416-4d1e-9c87-4b95330a99ca","2022-11-15T09:36:38Z","escooter",52.509085,13.497857
"e0528060-7a16-4382-8da2-dfaa6f7ee967","2022-11-15T09:40:14Z","escooter",52.508355,13.497454
"7c3b26d5-45d9-43ec-b9bd-7f2740dd33c6","2022-11-15T09:34:26Z","escooter",52.509001,13.497795
"e077f1a8-6765-44a8-b408-6d30769179de","2022-11-15T09:42:13Z","escooter",52.509104,13.497554
"784884c2-a114-4ecb-9165-2ac32cc697fe","2022-11-15T15:44:43Z","escooter",52.509464,13.500379
"e0528060-7a16-4382-8da2-dfaa6f7ee967","2022-11-15T15:40:36Z","escooter",52.508355,13.497454
"a94e7120-f12a-4426-a2e1-17c239bc1ba1","2022-11-15T15:39:15Z","escooter",52.510805,13.499403
"de4da791-db79-4b3e-9a9a-e0684ad11222","2022-11-15T15:43:30Z","escooter",52.509617,13.5001
"784884c2-a114-4ecb-9165-2ac32cc697fe","2022-11-15T16:54:45Z","escooter",52.509464,13.500379
"e0528060-7a16-4382-8da2-dfaa6f7ee967","2022-11-15T16:50:40Z","escooter",52.508355,13.497454
"a94e7120-f12a-4426-a2e1-17c239bc1ba1","2022-11-15T16:55:22Z","escooter",52.510707,13.499209
"de4da791-db79-4b3e-9a9a-e0684ad11222","2022-11-15T16:53:34Z","escooter",52.509617,13.5001
"784884c2-a114-4ecb-9165-2ac32cc697fe","2022-11-15T17:40:46Z","escooter",52.509464,13.500379
"e0528060-7a16-4382-8da2-dfaa6f7ee967","2022-11-15T17:40:43Z","escooter",52.508355,13.497454
"a94e7120-f12a-4426-a2e1-17c239bc1ba1","2022-11-15T17:39:22Z","escooter",52.510707,13.499209
"de4da791-db79-4b3e-9a9a-e0684ad11222","2022-11-15T17:38:40Z","escooter",52.509617,13.5001
"784884c2-a114-4ecb-9165-2ac32cc697fe","2022-11-15T18:44:50Z","escooter",52.509464,13.500379
"e0528060-7a16-4382-8da2-dfaa6f7ee967","2022-11-15T18:40:47Z","escooter",52.508355,13.497454
"a94e7120-f12a-4426-a2e1-17c239bc1ba1","2022-11-15T18:47:21Z","escooter",52.510707,13.499209
"de4da791-db79-4b3e-9a9a-e0684ad11222","2022-11-15T18:43:40Z","escooter",52.509617,13.5001
