ID, created_at, vehicle, latitude, longitude
"1|1660|0|86|29032023","2023-03-29T08:41:00+02:00","S5",52.510676,13.498355
"1|2098|10|86|29032023","2023-03-29T08:41:00+02:00","S75",52.510676,13.498355
"1|58548|0|86|29032023","2023-03-29T08:41:00+02:00","RB32",52.510676,13.498355
"1|46870|0|86|29032023","2023-03-29T08:43:00+02:00","U5",52.511135,13.498499
"1|30728|5|86|29032023","2023-03-29T08:43:00+02:00","296",52.510389,13.49947
"1|1736|9|86|29032023","2023-03-29T08:43:00+02:00","S5",52.510676,13.498355
"1|2106|9|86|29032023","2023-03-29T08:43:00+02:00","S75",52.510676,13.498355
"1|29041|6|86|29032023","2023-03-29T08:44:00+02:00","256",52.511953,13.497654
"1|46998|4|86|29032023","2023-03-29T08:44:00+02:00","U5",52.511135,13.498499
"1|1893|5|86|29032023","2023-03-29T08:46:00+02:00","S7",52.510676,13.498355
"1|46891|1|86|29032023","2023-03-29T08:46:00+02:00","U5",52.511135,13.498499
"1|18344|1|86|29032023","2023-03-29T08:47:00+02:00","108",52.510389,13.49947
"1|1801|8|86|29032023","2023-03-29T08:48:00+02:00","S5",52.510676,13.498355
"1|47006|4|86|29032023","2023-03-29T08:48:00+02:00","U5",52.511135,13.498499
"1|2016|2|86|29032023","2023-03-29T08:49:00+02:00","S7",52.510676,13.498355
"1|1758|0|86|29032023","2023-03-29T08:50:00+02:00","S5",52.510676,13.498355
"1|27755|0|86|29032023","2023-03-29T08:50:00+02:00","240",52.510389,13.49947
"1|27703|9|86|29032023","2023-03-29T08:51:00+02:00","240",52.510389,13.49947
"1|2042|6|86|29032023","2023-03-29T08:51:00+02:00","S75",52.510676,13.498355
"1|46870|1|86|29032023","2023-03-29T08:51:00+02:00","U5",52.511135,13.498499
"1|27704|2|86|29032023","2023-03-29T09:39:00+02:00","240",52.510389,13.49947
"1|1651|0|86|29032023","2023-03-29T09:40:00+02:00","S5",52.510676,13.498355
"1|58548|1|86|29032023","2023-03-29T09:40:00+02:00","RB32",52.510676,13.498355
"1|27756|4|86|29032023","2023-03-29T09:41:00+02:00","240",52.510389,13.49947
"1|2100|2|86|29032023","2023-03-29T09:41:00+02:00","S75",52.510676,13.498355
"1|46870|6|86|29032023","2023-03-29T09:41:00+02:00","U5",52.511135,13.498499
"1|30728|8|86|29032023","2023-03-29T09:41:00+02:00","296",52.510389,13.49947
"1|29041|9|86|29032023","2023-03-29T09:42:00+02:00","256",52.511953,13.497654
"1|1743|0|86|29032023","2023-03-29T09:43:00+02:00","S5",52.510676,13.498355
"1|2108|1|86|29032023","2023-03-29T09:43:00+02:00","S75",52.510676,13.498355
"1|46996|0|86|29032023","2023-03-29T09:43:00+02:00","U5",52.511135,13.498499
"1|1893|8|86|29032023","2023-03-29T09:46:00+02:00","S7",52.510676,13.498355
"1|46891|7|86|29032023","2023-03-29T09:46:00+02:00","U5",52.511135,13.498499
"1|2016|5|86|29032023","2023-03-29T09:48:00+02:00","S7",52.510676,13.498355
"1|47006|10|86|29032023","2023-03-29T09:48:00+02:00","U5",52.511135,13.498499
"1|27704|3|86|29032023","2023-03-29T09:49:00+02:00","240",52.510389,13.49947
"1|18344|4|86|29032023","2023-03-29T09:50:00+02:00","108",52.510389,13.49947
"1|1743|3|86|29032023",,"S5",52.510676,13.498355
"1|2100|5|86|29032023","2023-03-29T10:42:00+02:00","S75",52.510676,13.498355
"1|30728|11|86|29032023","2023-03-29T10:42:00+02:00","296",52.510389,13.49947
"1|2108|4|86|29032023","2023-03-29T10:43:00+02:00","S75",52.510676,13.498355
"1|29041|12|86|29032023","2023-03-29T10:44:00+02:00","256",52.511953,13.497654
"1|46996|6|86|29032023","2023-03-29T10:44:00+02:00","U5",52.511135,13.498499
"1|27704|9|86|29032023","2023-03-29T10:44:00+02:00","240",52.510389,13.49947
"1|1893|11|86|29032023","2023-03-29T10:46:00+02:00","S7",52.510676,13.498355
"1|46891|13|86|29032023","2023-03-29T10:46:00+02:00","U5",52.511135,13.498499
"1|18344|7|86|29032023","2023-03-29T10:48:00+02:00","108",52.510389,13.49947
"1|2014|2|86|29032023","2023-03-29T10:48:00+02:00","S7",52.510676,13.498355
"1|47006|16|86|29032023","2023-03-29T10:48:00+02:00","U5",52.511135,13.498499
"1|27756|11|86|29032023","2023-03-29T10:49:00+02:00","240",52.510389,13.49947
"1|1769|1|86|29032023","2023-03-29T10:50:00+02:00","S5",52.510676,13.498355
"1|2042|12|86|29032023","2023-03-29T10:51:00+02:00","S75",52.510676,13.498355
"1|46873|3|86|29032023","2023-03-29T10:51:00+02:00","U5",52.511135,13.498499
"1|30730|4|86|29032023","2023-03-29T10:52:00+02:00","296",52.510389,13.49947
"1|1932|12|86|29032023","2023-03-29T11:39:00+02:00","S7",52.510676,13.498355
"1|27758|2|86|29032023","2023-03-29T11:40:00+02:00","240",52.510389,13.49947
"1|2097|2|86|29032023","2023-03-29T11:41:00+02:00","S75",52.510676,13.498355
"1|46873|8|86|29032023","2023-03-29T11:41:00+02:00","U5",52.511135,13.498499
"1|58548|3|86|29032023","2023-03-29T11:41:00+02:00","RB32",52.510676,13.498355
"1|1664|4|86|29032023","2023-03-29T11:42:00+02:00","S5",52.510676,13.498355
"1|30728|14|86|29032023","2023-03-29T11:42:00+02:00","296",52.510389,13.49947
"1|29041|15|86|29032023","2023-03-29T11:43:00+02:00","256",52.511953,13.497654
"1|1744|1|86|29032023","2023-03-29T11:43:00+02:00","S5",52.510676,13.498355
"1|2069|1|86|29032023","2023-03-29T11:43:00+02:00","S75",52.510676,13.498355
"1|46996|12|86|29032023","2023-03-29T11:43:00+02:00","U5",52.511135,13.498499
"1|1893|14|86|29032023","2023-03-29T11:46:00+02:00","S7",52.510676,13.498355
"1|46891|19|86|29032023","2023-03-29T11:46:00+02:00","U5",52.511135,13.498499
"1|18344|10|86|29032023","2023-03-29T11:48:00+02:00","108",52.510389,13.49947
"1|27704|15|86|29032023","2023-03-29T11:48:00+02:00","240",52.510389,13.49947
"1|2014|5|86|29032023","2023-03-29T11:48:00+02:00","S7",52.510676,13.498355
"1|47006|22|86|29032023","2023-03-29T11:48:00+02:00","U5",52.511135,13.498499
"1|27758|3|86|29032023","2023-03-29T11:48:00+02:00","240",52.510389,13.49947
"1|27711|7|86|29032023","2023-03-29T19:28:00+02:00","240",52.510389,13.49947
"1|59972|13|86|29032023","2023-03-29T19:28:00+02:00","240",52.510389,13.49947
"1|1738|0|86|29032023","2023-03-29T19:29:00+02:00","S5",52.510676,13.498355
"1|2069|47|86|29032023","2023-03-29T19:29:00+02:00","S75",52.510676,13.498355
"1|1759|0|86|29032023","2023-03-29T19:30:00+02:00","S5",52.510676,13.498355
"1|1893|37|86|29032023","2023-03-29T19:31:00+02:00","S7",52.510676,13.498355
"1|2043|44|86|29032023","2023-03-29T19:31:00+02:00","S75",52.510676,13.498355
"1|30737|0|86|29032023","2023-03-29T19:31:00+02:00","296",52.510389,13.49947
"1|46875|1|86|29032023","2023-03-29T19:31:00+02:00","U5",52.511135,13.498499
"1|71057|0|86|29032023","2023-03-29T19:32:00+02:00","RB25",52.510676,13.498355
"1|2069|48|86|29032023","2023-03-29T19:33:00+02:00","S75",52.510676,13.498355
"1|46997|5|86|29032023","2023-03-29T19:33:00+02:00","U5",52.511135,13.498499
"1|1640|0|86|29032023","2023-03-29T19:34:00+02:00","S5",52.510676,13.498355
"1|29093|0|86|29032023","2023-03-29T19:34:00+02:00","256",52.511953,13.497654
"1|1971|31|86|29032023","2023-03-29T19:36:00+02:00","S7",52.510676,13.498355
"1|46892|5|86|29032023","2023-03-29T19:38:00+02:00","U5",52.511135,13.498499
"1|70884|0|86|29032023","2023-03-29T19:38:00+02:00","RB26",52.510676,13.498355
"1|1932|36|86|29032023","2023-03-29T19:38:00+02:00","S7",52.510676,13.498355
"1|47007|8|86|29032023","2023-03-29T19:38:00+02:00","U5",52.511135,13.498499
"1|27711|8|86|29032023","2023-03-29T19:39:00+02:00","240",52.510389,13.49947
"1|59972|14|86|29032023","2023-03-29T19:39:00+02:00","240",52.510389,13.49947
"1|29037|0|86|29032023","2023-03-29T20:44:00+02:00","256",52.511953,13.497654
"1|2107|2|86|29032023","2023-03-29T20:44:00+02:00","S75",52.510676,13.498355
"1|18352|0|86|29032023","2023-03-29T20:44:00+02:00","108",52.510389,13.49947
"1|1893|41|86|29032023","2023-03-29T20:46:00+02:00","S7",52.510676,13.498355
"1|46892|12|86|29032023","2023-03-29T20:47:00+02:00","U5",52.511135,13.498499
"1|30719|2|86|29032023","2023-03-29T20:47:00+02:00","296",52.510389,13.49947
"1|2014|32|86|29032023","2023-03-29T20:48:00+02:00","S7",52.510676,13.498355
"1|27717|1|86|29032023","2023-03-29T20:48:00+02:00","240",52.510389,13.49947
"1|47007|15|86|29032023","2023-03-29T20:49:00+02:00","U5",52.511135,13.498499
"1|27769|1|86|29032023","2023-03-29T20:50:00+02:00","240",52.510389,13.49947
"1|1768|0|86|29032023","2023-03-29T20:50:00+02:00","S5",52.510676,13.498355
"1|2044|0|86|29032023","2023-03-29T20:51:00+02:00","S75",52.510676,13.498355
"1|42838|0|86|29032023","2023-03-29T20:51:00+02:00","21",52.511953,13.497654
"1|46875|9|86|29032023","2023-03-29T20:51:00+02:00","U5",52.511135,13.498499
"1|2070|2|86|29032023","2023-03-29T20:53:00+02:00","S75",52.510676,13.498355
"1|46990|0|86|29032023","2023-03-29T20:53:00+02:00","U5",52.511135,13.498499
"1|70970|0|86|29032023","2023-03-29T20:53:00+02:00","RB12",52.510676,13.498355
"1|1643|0|86|29032023","2023-03-29T20:55:00+02:00","S5",52.510676,13.498355
