ID, created_at, vehicle, latitude, longitude
"0cede504-b0e3-4486-8bf9-4b9af50ccb09","2023-02-20T06:42:10Z","escooter",52.508938,13.497727
"63b6e1c0-dc9e-41a3-b530-259451f605b3","2023-02-20T06:40:19Z","escooter",52.510219,13.499975
"2793f9b7-4056-42bb-85ed-4328c861a81f","2023-02-20T06:38:34Z","escooter",52.510383,13.499449
"6d561093-351b-4c6f-a3b0-6be4dc82b153","2023-02-20T06:38:21Z","escooter",52.508471,13.499078
"6a62655b-8c36-4c04-a315-284cd24c4f58","2023-02-20T06:34:58Z","escooter",52.509122,13.497775
"0d0cf6ae-2381-4b8f-9f00-522dc83e268b","2023-02-20T06:37:35Z","escooter",52.511208,13.497179
"869d677d-7605-4f1b-bcb4-502dd10d6156","2023-02-20T06:40:55Z","escooter",52.509054,13.497819
"0cede504-b0e3-4486-8bf9-4b9af50ccb09","2023-02-20T07:32:13Z","escooter",52.508938,13.497727
"63b6e1c0-dc9e-41a3-b530-259451f605b3","2023-02-20T07:30:22Z","escooter",52.510219,13.499975
"00956617-25df-4d55-ba7e-48f4d4743e68","2023-02-20T07:39:24Z","escooter",52.511213,13.497178
"6d561093-351b-4c6f-a3b0-6be4dc82b153","2023-02-20T07:38:24Z","escooter",52.508471,13.499078
"6a62655b-8c36-4c04-a315-284cd24c4f58","2023-02-20T07:35:02Z","escooter",52.509122,13.497775
"0d0cf6ae-2381-4b8f-9f00-522dc83e268b","2023-02-20T07:37:39Z","escooter",52.511208,13.497179
"869d677d-7605-4f1b-bcb4-502dd10d6156","2023-02-20T07:39:12Z","escooter",52.509064,13.497695
"523f333b-cb34-490c-a3f4-f246791d26d9","2023-02-20T07:33:29Z","escooter",52.508867,13.497058
"0cede504-b0e3-4486-8bf9-4b9af50ccb09","2023-02-20T08:42:18Z","escooter",52.508938,13.497727
"63b6e1c0-dc9e-41a3-b530-259451f605b3","2023-02-20T08:42:26Z","escooter",52.510219,13.499975
"00956617-25df-4d55-ba7e-48f4d4743e68","2023-02-20T08:43:24Z","escooter",52.511189,13.49719
"6d561093-351b-4c6f-a3b0-6be4dc82b153","2023-02-20T08:41:39Z","escooter",52.508471,13.499078
"6a62655b-8c36-4c04-a315-284cd24c4f58","2023-02-20T08:35:06Z","escooter",52.509122,13.497775
"0d0cf6ae-2381-4b8f-9f00-522dc83e268b","2023-02-20T08:40:48Z","escooter",52.511208,13.497179
"869d677d-7605-4f1b-bcb4-502dd10d6156","2023-02-20T08:39:13Z","escooter",52.509064,13.497695
"523f333b-cb34-490c-a3f4-f246791d26d9","2023-02-20T08:43:33Z","escooter",52.509112,13.497737
"0cede504-b0e3-4486-8bf9-4b9af50ccb09","2023-02-20T09:32:21Z","escooter",52.508938,13.497727
"63b6e1c0-dc9e-41a3-b530-259451f605b3","2023-02-20T09:30:29Z","escooter",52.510219,13.499975
"14d58393-0c50-4b9d-ae5f-db84fa50f21a","2023-02-20T09:38:49Z","escooter",52.510361,13.499143
"6d561093-351b-4c6f-a3b0-6be4dc82b153","2023-02-20T09:38:32Z","escooter",52.508471,13.499078
"6a62655b-8c36-4c04-a315-284cd24c4f58","2023-02-20T09:35:09Z","escooter",52.509122,13.497775
"0d0cf6ae-2381-4b8f-9f00-522dc83e268b","2023-02-20T09:37:46Z","escooter",52.511208,13.497179
"869d677d-7605-4f1b-bcb4-502dd10d6156","2023-02-20T09:39:16Z","escooter",52.509064,13.497695
"523f333b-cb34-490c-a3f4-f246791d26d9","2023-02-20T09:33:37Z","escooter",52.509112,13.497737
"0cede504-b0e3-4486-8bf9-4b9af50ccb09","2023-02-20T15:32:42Z","escooter",52.508938,13.497727
"63b6e1c0-dc9e-41a3-b530-259451f605b3","2023-02-20T15:38:27Z","escooter",52.510219,13.499975
"14d58393-0c50-4b9d-ae5f-db84fa50f21a","2023-02-20T15:38:04Z","escooter",52.510365,13.499165
"00956617-25df-4d55-ba7e-48f4d4743e68","2023-02-20T15:39:25Z","escooter",52.511188,13.497119
"6d561093-351b-4c6f-a3b0-6be4dc82b153","2023-02-20T15:38:53Z","escooter",52.508471,13.499078
"6a62655b-8c36-4c04-a315-284cd24c4f58","2023-02-20T15:35:31Z","escooter",52.509122,13.497775
"0d0cf6ae-2381-4b8f-9f00-522dc83e268b","2023-02-20T15:38:08Z","escooter",52.511208,13.497179
"0cede504-b0e3-4486-8bf9-4b9af50ccb09","2023-02-20T16:42:47Z","escooter",52.508938,13.497727
"63b6e1c0-dc9e-41a3-b530-259451f605b3","2023-02-20T16:46:27Z","escooter",52.510219,13.499975
"00956617-25df-4d55-ba7e-48f4d4743e68","2023-02-20T16:47:25Z","escooter",52.511192,13.497183
"6d561093-351b-4c6f-a3b0-6be4dc82b153","2023-02-20T16:38:58Z","escooter",52.508471,13.499078
"6a62655b-8c36-4c04-a315-284cd24c4f58","2023-02-20T16:45:35Z","escooter",52.509122,13.497775
"0d0cf6ae-2381-4b8f-9f00-522dc83e268b","2023-02-20T16:38:11Z","escooter",52.511208,13.497179
"0cede504-b0e3-4486-8bf9-4b9af50ccb09","2023-02-20T17:33:00Z","escooter",52.508938,13.497727
"63b6e1c0-dc9e-41a3-b530-259451f605b3","2023-02-20T17:30:58Z","escooter",52.510219,13.499975
"6d561093-351b-4c6f-a3b0-6be4dc82b153","2023-02-20T17:39:01Z","escooter",52.508471,13.499078
"6a62655b-8c36-4c04-a315-284cd24c4f58","2023-02-20T17:35:38Z","escooter",52.509122,13.497775
"0d0cf6ae-2381-4b8f-9f00-522dc83e268b","2023-02-20T17:38:15Z","escooter",52.511208,13.497179
"0cede504-b0e3-4486-8bf9-4b9af50ccb09","2023-02-20T18:42:54Z","escooter",52.508938,13.497727
"63b6e1c0-dc9e-41a3-b530-259451f605b3","2023-02-20T18:41:02Z","escooter",52.510219,13.499975
"6d561093-351b-4c6f-a3b0-6be4dc82b153","2023-02-20T18:41:39Z","escooter",52.508471,13.499078
"6a62655b-8c36-4c04-a315-284cd24c4f58","2023-02-20T18:41:22Z","escooter",52.509122,13.497775
"0d0cf6ae-2381-4b8f-9f00-522dc83e268b","2023-02-20T18:40:48Z","escooter",52.511208,13.497179
