ID, created_at, vehicle, latitude, longitude
"1|1631|0|86|25032023","2023-03-25T07:40:00+01:00","S5",52.510676,13.498355
"1|29020|1|86|25032023","2023-03-25T07:40:00+01:00","256",52.511953,13.497654
"1|1697|4|86|25032023","2023-03-25T07:43:00+01:00","S5",52.510676,13.498355
"1|27669|2|86|25032023","2023-03-25T07:45:00+01:00","240",52.510389,13.49947
"1|1864|2|86|25032023","2023-03-25T07:46:00+01:00","S7",52.510676,13.498355
"1|47097|1|86|25032023","2023-03-25T07:46:00+01:00","U5",52.511135,13.498499
"1|30679|1|86|25032023","2023-03-25T07:46:00+01:00","296",52.510389,13.49947
"1|1979|0|86|25032023","2023-03-25T07:48:00+01:00","S7",52.510676,13.498355
"1|47213|4|86|25032023","2023-03-25T07:48:00+01:00","U5",52.511135,13.498499
"1|29020|4|86|25032023","2023-03-25T08:42:00+01:00","256",52.511953,13.497654
"1|1698|1|86|25032023","2023-03-25T08:43:00+01:00","S5",52.510676,13.498355
"1|1641|0|86|25032023","2023-03-25T08:44:00+01:00","S5",52.510676,13.498355
"1|27669|5|86|25032023","2023-03-25T08:45:00+01:00","240",52.510389,13.49947
"1|1864|5|86|25032023","2023-03-25T08:46:00+01:00","S7",52.510676,13.498355
"1|68392|0|86|25032023","2023-03-25T08:46:00+01:00","S3",52.510676,13.498355
"1|30679|4|86|25032023","2023-03-25T08:46:00+01:00","296",52.510389,13.49947
"1|47080|1|86|25032023","2023-03-25T08:47:00+01:00","U5",52.511135,13.498499
"1|47195|4|86|25032023","2023-03-25T08:48:00+01:00","U5",52.511135,13.498499
"1|1984|2|86|25032023","2023-03-25T08:49:00+01:00","S7",52.510676,13.498355
"1|1632|0|86|25032023","2023-03-25T09:40:00+01:00","S5",52.510676,13.498355
"1|2051|2|86|25032023","2023-03-25T09:41:00+01:00","S75",52.510676,13.498355
"1|47067|0|86|25032023","2023-03-25T09:41:00+01:00","U5",52.511135,13.498499
"1|30672|1|86|25032023","2023-03-25T09:42:00+01:00","296",52.510389,13.49947
"1|29002|0|86|25032023","2023-03-25T09:43:00+01:00","256",52.511953,13.497654
"1|1696|0|86|25032023","2023-03-25T09:43:00+01:00","S5",52.510676,13.498355
"1|2061|1|86|25032023","2023-03-25T09:43:00+01:00","S75",52.510676,13.498355
"1|47184|0|86|25032023","2023-03-25T09:43:00+01:00","U5",52.511135,13.498499
"1|1864|8|86|25032023","2023-03-25T09:46:00+01:00","S7",52.510676,13.498355
"1|43024|2|86|25032023","2023-03-25T09:46:00+01:00","21",52.511953,13.497654
"1|47080|7|86|25032023","2023-03-25T09:46:00+01:00","U5",52.511135,13.498499
"1|1984|5|86|25032023","2023-03-25T09:48:00+01:00","S7",52.510676,13.498355
"1|47195|10|86|25032023","2023-03-25T09:48:00+01:00","U5",52.511135,13.498499
"1|27671|1|86|25032023","2023-03-25T09:49:00+01:00","240",52.510389,13.49947
