ID, created_at, vehicle, latitude, longitude
"803c77b0-e6a8-478f-993b-47673c597f25","2022-03-21T06:46:31Z","escooter",52.509683,13.497891
"99801730-fefb-4f29-9e0b-22d0c0238851","2022-03-21T06:42:40Z","escooter",52.508231,13.497284
"b287b6de-ed90-4034-8dfa-63579417ada9","2022-03-21T06:41:08Z","escooter",52.509106,13.497773
"9edc8fa8-fefd-4bbe-8ce1-af249d5d9042","2022-03-21T06:47:11Z","escooter",52.510273,13.499341
"b287b6de-ed90-4034-8dfa-63579417ada9","2022-03-21T07:33:38Z","escooter",52.509106,13.497773
"803c77b0-e6a8-478f-993b-47673c597f25","2022-03-21T07:36:34Z","escooter",52.509683,13.497891
"9edc8fa8-fefd-4bbe-8ce1-af249d5d9042","2022-03-21T07:37:15Z","escooter",52.510273,13.499341
"99801730-fefb-4f29-9e0b-22d0c0238851","2022-03-21T07:33:07Z","escooter",52.508231,13.497284
"20864100-6ab4-4a8b-8ed1-3004ce32d87a","2022-03-21T07:37:15Z","escooter",52.509286,13.497697
"20864100-6ab4-4a8b-8ed1-3004ce32d87a","2022-03-21T08:44:30Z","escooter",52.509198,13.497739
"b287b6de-ed90-4034-8dfa-63579417ada9","2022-03-21T08:41:16Z","escooter",52.509106,13.497773
"9edc8fa8-fefd-4bbe-8ce1-af249d5d9042","2022-03-21T08:37:19Z","escooter",52.510273,13.499341
"803c77b0-e6a8-478f-993b-47673c597f25","2022-03-21T08:43:17Z","escooter",52.509683,13.497891
"b287b6de-ed90-4034-8dfa-63579417ada9","2022-03-21T09:41:19Z","escooter",52.509106,13.497773
"9edc8fa8-fefd-4bbe-8ce1-af249d5d9042","2022-03-21T09:37:22Z","escooter",52.510273,13.499341
"20864100-6ab4-4a8b-8ed1-3004ce32d87a","2022-03-21T09:34:33Z","escooter",52.509198,13.497739
"803c77b0-e6a8-478f-993b-47673c597f25","2022-03-21T09:36:42Z","escooter",52.509683,13.497891
"24b4257f-740d-4f64-ac53-06b04bc5f310","2022-03-21T15:37:20Z","escooter",52.509576,13.498008
"803c77b0-e6a8-478f-993b-47673c597f25","2022-03-21T15:37:07Z","escooter",52.509683,13.497891
"9edc8fa8-fefd-4bbe-8ce1-af249d5d9042","2022-03-21T15:37:10Z","escooter",52.510273,13.499341
"98d89440-d3ab-4bcf-9ac2-ea53e2e48f04","2022-03-21T18:47:22Z","escooter",52.509401,13.497685
