ID, created_at, vehicle, latitude, longitude
"889592c2-ee3c-4ff2-8b7c-3fc78fabe418","2024-02-23T05:50:35Z","escooter",52.509318,13.499443
"e99634c3-ef64-4186-bc0d-b6972be49f2d","2024-02-23T06:21:58Z","escooter",52.509608,13.500128
"4fe39ecc-2818-4bef-8349-0d090200b8c8","2024-02-23T06:38:44Z","escooter",52.508997,13.497629
"a423e126-77e4-484a-86b1-9a021dcf3993","2024-02-23T05:00:16Z","escooter",52.508838,13.497628
"836be41b-03c5-420f-8eca-1efc98693058","2024-02-23T06:31:27Z","escooter",52.509127,13.499449
"79e1356a-58b2-4eec-877d-2621ba5568f5","2024-02-23T06:26:12Z","escooter",52.508825,13.497715
"d89937ec-f788-4157-864e-19522134e071","2024-02-23T05:20:12Z","escooter",52.509311,13.500025
"889592c2-ee3c-4ff2-8b7c-3fc78fabe418","2024-02-23T06:54:35Z","escooter",52.509318,13.499443
"e99634c3-ef64-4186-bc0d-b6972be49f2d","2024-02-23T07:25:58Z","escooter",52.509608,13.500128
"4fe39ecc-2818-4bef-8349-0d090200b8c8","2024-02-23T07:38:45Z","escooter",52.508967,13.497739
"a423e126-77e4-484a-86b1-9a021dcf3993","2024-02-23T06:56:16Z","escooter",52.508838,13.497628
"836be41b-03c5-420f-8eca-1efc98693058","2024-02-23T06:55:27Z","escooter",52.509127,13.499449
"8ad2e7c1-0dfc-4f38-a6ee-313b692db6ff","2024-02-23T07:21:54Z","escooter",52.510343,13.499356
"79e1356a-58b2-4eec-877d-2621ba5568f5","2024-02-23T07:34:12Z","escooter",52.508825,13.497715
"d89937ec-f788-4157-864e-19522134e071","2024-02-23T06:48:12Z","escooter",52.509311,13.500025
"889592c2-ee3c-4ff2-8b7c-3fc78fabe418","2024-02-23T07:58:36Z","escooter",52.509318,13.499443
"e99634c3-ef64-4186-bc0d-b6972be49f2d","2024-02-23T07:25:58Z","escooter",52.509608,13.500128
"4fe39ecc-2818-4bef-8349-0d090200b8c8","2024-02-23T08:38:44Z","escooter",52.508983,13.497765
"a423e126-77e4-484a-86b1-9a021dcf3993","2024-02-23T07:56:17Z","escooter",52.508838,13.497628
"836be41b-03c5-420f-8eca-1efc98693058","2024-02-23T08:27:28Z","escooter",52.509127,13.499449
"8ad2e7c1-0dfc-4f38-a6ee-313b692db6ff","2024-02-23T08:25:54Z","escooter",52.510343,13.499356
"79e1356a-58b2-4eec-877d-2621ba5568f5","2024-02-23T08:26:12Z","escooter",52.508825,13.497715
"d89937ec-f788-4157-864e-19522134e071","2024-02-23T07:52:12Z","escooter",52.509311,13.500025
