ID, created_at, vehicle, latitude, longitude
"646be9c0-9891-44dc-913f-7845ea8b118b","2022-11-24T06:40:54Z","escooter",52.509933,13.497995
"6f66f2f0-5808-446d-81ef-e3c8f844d437","2022-11-24T06:45:52Z","escooter",52.509026,13.497484
"e0528060-7a16-4382-8da2-dfaa6f7ee967","2022-11-24T06:37:32Z","escooter",52.51026,13.499313
"646be9c0-9891-44dc-913f-7845ea8b118b","2022-11-24T07:39:33Z","escooter",52.509933,13.497995
"6f66f2f0-5808-446d-81ef-e3c8f844d437","2022-11-24T07:37:14Z","escooter",52.509026,13.497484
"e0528060-7a16-4382-8da2-dfaa6f7ee967","2022-11-24T07:37:37Z","escooter",52.51026,13.499313
"6f66f2f0-5808-446d-81ef-e3c8f844d437","2022-11-24T08:35:59Z","escooter",52.509026,13.497484
"e0528060-7a16-4382-8da2-dfaa6f7ee967","2022-11-24T08:37:39Z","escooter",52.51026,13.499313
"6f66f2f0-5808-446d-81ef-e3c8f844d437","2022-11-24T09:36:03Z","escooter",52.509026,13.497484
"e0528060-7a16-4382-8da2-dfaa6f7ee967","2022-11-24T09:37:43Z","escooter",52.51026,13.499313
"6f66f2f0-5808-446d-81ef-e3c8f844d437","2022-11-24T15:36:24Z","escooter",52.509048,13.497661
"02782121-fa23-4a35-bb17-623437b30849","2022-11-24T15:38:04Z","escooter",52.508191,13.495909
"8ce4d0d6-78b9-47b1-9ab7-87a51111c8b0","2022-11-24T16:43:54Z","escooter",52.508819,13.497398
"02782121-fa23-4a35-bb17-623437b30849","2022-11-24T16:48:09Z","escooter",52.508191,13.495909
"8ce4d0d6-78b9-47b1-9ab7-87a51111c8b0","2022-11-24T17:38:56Z","escooter",52.509162,13.497868
"02782121-fa23-4a35-bb17-623437b30849","2022-11-24T17:39:32Z","escooter",52.508191,13.495909
"02782121-fa23-4a35-bb17-623437b30849","2022-11-24T18:38:14Z","escooter",52.508191,13.495909
