ID, created_at, vehicle, latitude, longitude
"1|58456|1|86|13122023",,"RB32",52.510676,13.498355
"1|3309|3|86|13122023",,"S5",52.510676,13.498355
"1|47519|6|86|13122023","2023-12-13T07:40:00+01:00","U5",52.511135,13.498499
"1|47417|0|86|13122023","2023-12-13T07:40:00+01:00","U5",52.511135,13.498499
"1|27460|4|86|13122023","2023-12-13T07:41:00+01:00","240",52.510389,13.49947
"1|2288|7|86|13122023","2023-12-13T07:41:00+01:00","S75",52.510676,13.498355
"1|47520|2|86|13122023","2023-12-13T07:43:00+01:00","U5",52.511135,13.498499
"1|1877|6|86|13122023","2023-12-13T07:43:00+01:00","S5",52.510676,13.498355
"1|2303|8|86|13122023","2023-12-13T07:43:00+01:00","S75",52.510676,13.498355
"1|1744|0|86|13122023","2023-12-13T07:45:00+01:00","S5",52.510676,13.498355
"1|47414|6|86|13122023","2023-12-13T07:45:00+01:00","U5",52.511135,13.498499
"1|64935|4|86|13122023","2023-12-13T07:45:00+01:00","21",52.511953,13.497654
"1|28776|3|86|13122023","2023-12-13T07:46:00+01:00","256",52.511953,13.497654
"1|47518|7|86|13122023","2023-12-13T07:46:00+01:00","U5",52.511135,13.498499
"1|2052|2|86|13122023","2023-12-13T07:46:00+01:00","S7",52.510676,13.498355
"1|60726|5|86|13122023","2023-12-13T07:47:00+01:00","296",52.510389,13.49947
"1|17917|0|86|13122023","2023-12-13T07:48:00+01:00","108",52.510389,13.49947
"1|1954|5|86|13122023","2023-12-13T07:48:00+01:00","S5",52.510676,13.498355
"1|27421|3|86|13122023","2023-12-13T07:49:00+01:00","240",52.510389,13.49947
"1|2197|5|86|13122023","2023-12-13T07:49:00+01:00","S7",52.510676,13.498355
"1|47519|7|86|13122023","2023-12-13T07:50:00+01:00","U5",52.511135,13.498499
"1|27460|5|86|13122023","2023-12-13T07:51:00+01:00","240",52.510389,13.49947
"1|47415|6|86|13122023","2023-12-13T07:51:00+01:00","U5",52.511135,13.498499
"1|1900|6|86|13122023","2023-12-13T07:52:00+01:00","S5",52.510676,13.498355
"1|2082|3|86|13122023","2023-12-13T08:39:00+01:00","S7",52.510676,13.498355
"1|3308|0|86|13122023","2023-12-13T08:39:00+01:00","S5",52.510676,13.498355
"1|27421|8|86|13122023","2023-12-13T08:40:00+01:00","240",52.510389,13.49947
"1|1754|0|86|13122023","2023-12-13T08:40:00+01:00","S5",52.510676,13.498355
"1|27461|0|86|13122023","2023-12-13T08:41:00+01:00","240",52.510389,13.49947
"1|2284|0|86|13122023","2023-12-13T08:41:00+01:00","S75",52.510676,13.498355
"1|58457|1|86|13122023","2023-12-13T08:41:00+01:00","RB32",52.510676,13.498355
"1|28776|6|86|13122023","2023-12-13T08:41:00+01:00","256",52.511953,13.497654
"1|47439|0|86|13122023","2023-12-13T08:43:00+01:00","U5",52.511135,13.498499
"1|1877|9|86|13122023","2023-12-13T08:43:00+01:00","S5",52.510676,13.498355
"1|2303|11|86|13122023","2023-12-13T08:43:00+01:00","S75",52.510676,13.498355
"1|47489|4|86|13122023","2023-12-13T08:43:00+01:00","U5",52.511135,13.498499
"1|64935|7|86|13122023","2023-12-13T08:45:00+01:00","21",52.511953,13.497654
"1|2052|5|86|13122023","2023-12-13T08:46:00+01:00","S7",52.510676,13.498355
"1|47397|1|86|13122023","2023-12-13T08:46:00+01:00","U5",52.511135,13.498499
"1|1954|8|86|13122023","2023-12-13T08:48:00+01:00","S5",52.510676,13.498355
"1|2198|2|86|13122023","2023-12-13T08:48:00+01:00","S7",52.510676,13.498355
"1|17928|1|86|13122023","2023-12-13T08:49:00+01:00","108",52.510389,13.49947
"1|60726|10|86|13122023","2023-12-13T08:49:00+01:00","296",52.510389,13.49947
"1|27421|9|86|13122023","2023-12-13T08:50:00+01:00","240",52.510389,13.49947
"1|60726|11|86|13122023","2023-12-13T08:51:00+01:00","296",52.510389,13.49947
"1|47497|4|86|13122023","2023-12-13T08:51:00+01:00","U5",52.511135,13.498499
"1|1745|1|86|13122023","2023-12-13T09:40:00+01:00","S5",52.510676,13.498355
"1|2286|2|86|13122023","2023-12-13T09:41:00+01:00","S75",52.510676,13.498355
"1|47439|6|86|13122023","2023-12-13T09:41:00+01:00","U5",52.511135,13.498499
"1|58456|2|86|13122023","2023-12-13T09:41:00+01:00","RB32",52.510676,13.498355
"1|27463|4|86|13122023","2023-12-13T09:42:00+01:00","240",52.510389,13.49947
"1|28776|9|86|13122023","2023-12-13T09:43:00+01:00","256",52.511953,13.497654
"1|30509|0|86|13122023","2023-12-13T09:43:00+01:00","296",52.510389,13.49947
"1|1866|0|86|13122023","2023-12-13T09:43:00+01:00","S5",52.510676,13.498355
"1|2301|1|86|13122023","2023-12-13T09:43:00+01:00","S75",52.510676,13.498355
"1|47490|0|86|13122023","2023-12-13T09:43:00+01:00","U5",52.511135,13.498499
"1|64935|10|86|13122023","2023-12-13T09:45:00+01:00","21",52.511953,13.497654
"1|2052|8|86|13122023","2023-12-13T09:46:00+01:00","S7",52.510676,13.498355
"1|17928|4|86|13122023","2023-12-13T09:46:00+01:00","108",52.510389,13.49947
"1|47497|10|86|13122023","2023-12-13T09:48:00+01:00","U5",52.511135,13.498499
"1|2198|5|86|13122023","2023-12-13T09:49:00+01:00","S7",52.510676,13.498355
"1|27463|5|86|13122023","2023-12-13T09:49:00+01:00","240",52.510389,13.49947
"1|27422|3|86|13122023","2023-12-13T09:50:00+01:00","240",52.510389,13.49947
"1|1914|2|86|13122023","2023-12-13T09:50:00+01:00","S5",52.510676,13.498355
"1|47397|7|86|13122023","2023-12-13T09:51:00+01:00","U5",52.511135,13.498499
"1|2082|9|86|13122023","2023-12-13T10:39:00+01:00","S7",52.510676,13.498355
"1|1746|1|86|13122023","2023-12-13T10:40:00+01:00","S5",52.510676,13.498355
"1|2286|5|86|13122023","2023-12-13T10:41:00+01:00","S75",52.510676,13.498355
"1|47440|2|86|13122023","2023-12-13T10:41:00+01:00","U5",52.511135,13.498499
"1|27463|10|86|13122023","2023-12-13T10:42:00+01:00","240",52.510389,13.49947
"1|30496|0|86|13122023","2023-12-13T10:42:00+01:00","296",52.510389,13.49947
"1|1873|1|86|13122023","2023-12-13T10:43:00+01:00","S5",52.510676,13.498355
"1|2301|4|86|13122023","2023-12-13T10:43:00+01:00","S75",52.510676,13.498355
"1|47490|6|86|13122023","2023-12-13T10:43:00+01:00","U5",52.511135,13.498499
"1|58461|0|86|13122023","2023-12-13T10:44:00+01:00","RB32",52.510676,13.498355
"1|64935|13|86|13122023","2023-12-13T10:45:00+01:00","21",52.511953,13.497654
"1|28776|12|86|13122023","2023-12-13T10:46:00+01:00","256",52.511953,13.497654
"1|2052|11|86|13122023","2023-12-13T10:46:00+01:00","S7",52.510676,13.498355
