ID, created_at, vehicle, latitude, longitude
"1|15895|0|86|29052022","2022-05-29T08:52:00+02:00","240",52.510389,13.49947
"1|36891|0|86|29052022","2022-05-29T08:53:00+02:00","S5",52.510676,13.498355
"1|37581|0|86|29052022","2022-05-29T08:53:00+02:00","S75",52.510676,13.498355
"1|32924|2|86|29052022","2022-05-29T08:56:00+02:00","U5",52.511135,13.498499
"1|71179|0|86|29052022","2022-05-29T08:57:00+02:00","RB12",52.510676,13.498355
"1|33024|5|86|29052022","2022-05-29T08:58:00+02:00","U5",52.511135,13.498499
"1|37425|4|86|29052022","2022-05-29T08:58:00+02:00","S7",52.510676,13.498355
"1|36959|2|86|29052022","2022-05-29T09:00:00+02:00","S5",52.510676,13.498355
"1|17077|0|86|29052022","2022-05-29T09:01:00+02:00","256",52.511953,13.497654
"1|36959|3|86|29052022","2022-05-29T09:41:00+02:00","S5",52.510676,13.498355
"1|17077|2|86|29052022","2022-05-29T09:43:00+02:00","256",52.511953,13.497654
"1|37109|0|86|29052022","2022-05-29T09:43:00+02:00","S5",52.510676,13.498355
"1|6779|1|86|29052022","2022-05-29T09:45:00+02:00","108",52.510389,13.49947
"1|37389|4|86|29052022","2022-05-29T09:46:00+02:00","S7",52.510676,13.498355
"1|18601|2|86|29052022","2022-05-29T09:46:00+02:00","296",52.510389,13.49947
"1|16037|2|86|29052022","2022-05-29T09:47:00+02:00","240",52.510389,13.49947
"1|32924|7|86|29052022","2022-05-29T09:47:00+02:00","U5",52.511135,13.498499
"1|37526|0|86|29052022","2022-05-29T09:48:00+02:00","S7",52.510676,13.498355
"1|33024|10|86|29052022","2022-05-29T09:50:00+02:00","U5",52.511135,13.498499
"1|37169|2|86|29052022","2022-05-29T09:50:00+02:00","S5",52.510676,13.498355
"1|71475|0|86|29052022","2022-05-29T09:50:00+02:00","RB12",52.510676,13.498355
"1|879|0|86|29052022","2022-05-29T09:51:00+02:00","RB24",52.510676,13.498355
