ID, created_at, vehicle, latitude, longitude
"a32991a0-d491-42dd-9f10-17b6c8d50540","2022-05-18T06:47:17Z","escooter",52.511184,13.497158
"24763f09-94a1-4f18-9617-03f4b5e049b8","2022-05-18T06:48:17Z","escooter",52.509035,13.497299
"70d6b40e-850d-459f-aef6-888c1eab1b65","2022-05-18T06:52:16Z","escooter",52.50922,13.497759
"3a4b176f-a433-4ebc-8707-4affe6760703","2022-05-18T06:47:51Z","escooter",52.51028,13.496327
"a95306ae-e93c-4b8c-ad74-8f8ae7b4c91c","2022-05-18T06:49:02Z","escooter",52.511194,13.49721
"fb405f6f-5580-43d7-b149-20598e1586bc","2022-05-18T06:46:23Z","escooter",52.50863,13.497335
"a32991a0-d491-42dd-9f10-17b6c8d50540","2022-05-18T07:37:20Z","escooter",52.511184,13.497158
"fb405f6f-5580-43d7-b149-20598e1586bc","2022-05-18T07:41:20Z","escooter",52.50863,13.497335
"a95306ae-e93c-4b8c-ad74-8f8ae7b4c91c","2022-05-18T07:39:05Z","escooter",52.511194,13.49721
"24763f09-94a1-4f18-9617-03f4b5e049b8","2022-05-18T07:38:20Z","escooter",52.509035,13.497299
"70d6b40e-850d-459f-aef6-888c1eab1b65","2022-05-18T07:40:16Z","escooter",52.509132,13.497706
"3a4b176f-a433-4ebc-8707-4affe6760703","2022-05-18T07:37:53Z","escooter",52.51028,13.496327
"a95306ae-e93c-4b8c-ad74-8f8ae7b4c91c","2022-05-18T08:39:08Z","escooter",52.511194,13.49721
"70d6b40e-850d-459f-aef6-888c1eab1b65","2022-05-18T08:43:57Z","escooter",52.509132,13.497706
"a32991a0-d491-42dd-9f10-17b6c8d50540","2022-05-18T08:47:24Z","escooter",52.511184,13.497158
"3a4b176f-a433-4ebc-8707-4affe6760703","2022-05-18T08:47:57Z","escooter",52.51028,13.496327
"24763f09-94a1-4f18-9617-03f4b5e049b8","2022-05-18T08:48:25Z","escooter",52.509035,13.497299
"fb405f6f-5580-43d7-b149-20598e1586bc","2022-05-18T08:46:30Z","escooter",52.50863,13.497335
"a32991a0-d491-42dd-9f10-17b6c8d50540","2022-05-18T09:37:28Z","escooter",52.511184,13.497158
"bdb60460-f15d-4e28-9c04-1d65796dbaa7","2022-05-18T09:43:06Z","escooter",52.509702,13.497769
"fb405f6f-5580-43d7-b149-20598e1586bc","2022-05-18T09:36:33Z","escooter",52.50863,13.497335
"70d6b40e-850d-459f-aef6-888c1eab1b65","2022-05-18T09:44:01Z","escooter",52.509132,13.497706
"a497b376-4977-4a03-813b-67ac252f98eb","2022-05-18T09:42:49Z","escooter",52.509523,13.497677
"24763f09-94a1-4f18-9617-03f4b5e049b8","2022-05-18T09:38:28Z","escooter",52.509035,13.497299
"3a4b176f-a433-4ebc-8707-4affe6760703","2022-05-18T09:38:00Z","escooter",52.51028,13.496327
"a95306ae-e93c-4b8c-ad74-8f8ae7b4c91c","2022-05-18T09:39:12Z","escooter",52.511194,13.49721
"e75e0f58-a1b4-4b3e-858b-f24d3973759e","2022-05-18T09:41:11Z","escooter",52.507925,13.497086
"bdb60460-f15d-4e28-9c04-1d65796dbaa7","2022-05-18T15:44:30Z","escooter",52.510051,13.49815
"edda3ea2-dced-4f54-a2c0-108c288011a0","2022-05-18T15:38:50Z","escooter",52.50842,13.499122
"70d6b40e-850d-459f-aef6-888c1eab1b65","2022-05-18T15:44:23Z","escooter",52.507957,13.498846
"fb405f6f-5580-43d7-b149-20598e1586bc","2022-05-18T15:46:56Z","escooter",52.50863,13.497335
"42b2edc6-679f-4d87-8506-4e242787f6b4","2022-05-18T15:47:05Z","escooter",52.509678,13.49804
"a32991a0-d491-42dd-9f10-17b6c8d50540","2022-05-18T15:47:50Z","escooter",52.511184,13.497158
"3a4b176f-a433-4ebc-8707-4affe6760703","2022-05-18T15:38:22Z","escooter",52.51028,13.496327
"a497b376-4977-4a03-813b-67ac252f98eb","2022-05-18T15:44:02Z","escooter",52.509538,13.497711
"a95306ae-e93c-4b8c-ad74-8f8ae7b4c91c","2022-05-18T15:45:14Z","escooter",52.511194,13.49721
"fb405f6f-5580-43d7-b149-20598e1586bc","2022-05-18T17:37:02Z","escooter",52.50863,13.497335
"a95306ae-e93c-4b8c-ad74-8f8ae7b4c91c","2022-05-18T17:41:10Z","escooter",52.511194,13.49721
"bdb60460-f15d-4e28-9c04-1d65796dbaa7","2022-05-18T17:44:12Z","escooter",52.510051,13.49815
"edda3ea2-dced-4f54-a2c0-108c288011a0","2022-05-18T17:42:47Z","escooter",52.50842,13.499122
"3705ae9b-8541-4c99-aba1-85674b2b727d","2022-05-18T17:46:51Z","escooter",52.509469,13.498125
"a497b376-4977-4a03-813b-67ac252f98eb","2022-05-18T17:41:18Z","escooter",52.509538,13.497711
"70d6b40e-850d-459f-aef6-888c1eab1b65","2022-05-18T17:44:30Z","escooter",52.507957,13.498846
