ID, created_at, vehicle, latitude, longitude
"1|43828|2|86|1052024","2024-05-01T08:40:00+02:00","256",52.511953,13.497654
"1|2732|1|86|1052024","2024-05-01T08:41:00+02:00","S5",52.510676,13.498355
"1|90727|3|86|1052024","2024-05-01T08:43:00+02:00","RB32",52.510676,13.498355
"1|2885|0|86|1052024","2024-05-01T08:43:00+02:00","S5",52.510676,13.498355
"1|42058|5|86|1052024","2024-05-01T08:45:00+02:00","240",52.510389,13.49947
"1|46044|4|86|1052024","2024-05-01T08:45:00+02:00","296",52.510389,13.49947
"1|3283|3|86|1052024","2024-05-01T08:46:00+02:00","S7",52.510676,13.498355
"1|68843|3|86|1052024","2024-05-01T08:46:00+02:00","U5",52.511135,13.498499
"1|3609|0|86|1052024","2024-05-01T08:48:00+02:00","S7",52.510676,13.498355
"1|69138|4|86|1052024","2024-05-01T08:48:00+02:00","U5",52.511135,13.498499
"1|2968|0|86|1052024","2024-05-01T08:50:00+02:00","S5",52.510676,13.498355
"1|90839|0|86|1052024","2024-05-01T08:51:00+02:00","RB24",52.510676,13.498355
"1|24909|2|86|1052024","2024-05-01T09:39:00+02:00","RB26",52.510676,13.498355
"1|3367|0|86|1052024","2024-05-01T09:39:00+02:00","S7",52.510676,13.498355
"1|100513|0|86|1052024","2024-05-01T09:39:00+02:00","21",52.511953,13.497654
"1|2584|0|86|1052024","2024-05-01T09:40:00+02:00","S5",52.510676,13.498355
"1|43827|2|86|1052024","2024-05-01T09:41:00+02:00","256",52.511953,13.497654
"1|90727|4|86|1052024","2024-05-01T09:41:00+02:00","RB32",52.510676,13.498355
"1|2892|0|86|1052024","2024-05-01T09:43:00+02:00","S5",52.510676,13.498355
"1|27874|1|86|1052024","2024-05-01T09:44:00+02:00","108",52.510389,13.49947
"1|42057|2|86|1052024","2024-05-01T09:44:00+02:00","240",52.510389,13.49947
"1|3534|1|86|1052024","2024-05-01T09:46:00+02:00","S7",52.510676,13.498355
"1|68843|9|86|1052024","2024-05-01T09:46:00+02:00","U5",52.511135,13.498499
"1|46043|2|86|1052024","2024-05-01T09:46:00+02:00","296",52.510389,13.49947
"1|3617|0|86|1052024","2024-05-01T09:48:00+02:00","S7",52.510676,13.498355
"1|69138|10|86|1052024","2024-05-01T09:48:00+02:00","U5",52.511135,13.498499
"1|90840|0|86|1052024","2024-05-01T09:48:00+02:00","RB24",52.510676,13.498355
"1|3352|5|86|1052024",,"S7",52.510676,13.498355
"1|2892|3|86|1052024","2024-05-01T10:43:00+02:00","S5",52.510676,13.498355
"1|3534|7|86|1052024","2024-05-01T10:46:00+02:00","S7",52.510676,13.498355
"1|92884|0|86|1052024","2024-05-01T10:46:00+02:00","108",52.510389,13.49947
"1|68843|15|86|1052024","2024-05-01T10:48:00+02:00","U5",52.511135,13.498499
"1|42076|1|86|1052024","2024-05-01T10:48:00+02:00","240",52.510389,13.49947
"1|69138|16|86|1052024","2024-05-01T10:48:00+02:00","U5",52.511135,13.498499
"1|104703|0|86|1052024","2024-05-01T10:48:00+02:00","S7",52.510676,13.498355
"1|46062|1|86|1052024","2024-05-01T10:49:00+02:00","296",52.510389,13.49947
"1|41997|1|86|1052024","2024-05-01T10:50:00+02:00","240",52.510389,13.49947
"1|2970|5|86|1052024","2024-05-01T10:50:00+02:00","S5",52.510676,13.498355
"1|3697|10|86|1052024","2024-05-01T10:51:00+02:00","S75",52.510676,13.498355
"1|90835|0|86|1052024","2024-05-01T10:53:00+02:00","RB24",52.510676,13.498355
"1|3735|6|86|1052024","2024-05-01T10:53:00+02:00","S75",52.510676,13.498355
"1|25294|1|86|1052024","2024-05-01T10:53:00+02:00","RB12",52.510676,13.498355
"1|2446|1|86|1052024","2024-05-01T10:54:00+02:00","S5",52.510676,13.498355
"1|24909|3|86|1052024","2024-05-01T11:39:00+02:00","RB26",52.510676,13.498355
"1|43816|3|86|1052024","2024-05-01T11:39:00+02:00","256",52.511953,13.497654
"1|3352|10|86|1052024","2024-05-01T11:40:00+02:00","S7",52.510676,13.498355
"1|3823|2|86|1052024","2024-05-01T11:41:00+02:00","S75",52.510676,13.498355
"1|3534|12|86|1052024","2024-05-01T11:42:00+02:00","S7",52.510676,13.498355
"1|2585|4|86|1052024","2024-05-01T11:43:00+02:00","S5",52.510676,13.498355
"1|2892|6|86|1052024","2024-05-01T11:43:00+02:00","S5",52.510676,13.498355
"1|3847|1|86|1052024","2024-05-01T11:43:00+02:00","S75",52.510676,13.498355
"1|90726|0|86|1052024","2024-05-01T11:45:00+02:00","RB32",52.510676,13.498355
