ID, created_at, vehicle, latitude, longitude
"a99ca804-2095-4cb2-b276-16e168aa77fe","2023-12-13T05:32:15Z","escooter",52.5079,13.499038
"511c8169-f2d1-4978-865a-e40b8b3a0526","2023-12-13T05:42:38Z","escooter",52.51121,13.497128
"5160728f-df46-4f92-bfd0-61dd21fc80ed","2023-12-13T06:39:48Z","escooter",52.507868,13.498351
"06f7c144-6170-4282-997d-466ee3d1900e","2023-12-13T06:30:32Z","escooter",52.510119,13.500212
"48117986-75b2-456d-8d64-5b60b870e1df","2023-12-13T07:19:47Z","escooter",52.50779,13.496809
"a99ca804-2095-4cb2-b276-16e168aa77fe","2023-12-13T07:00:16Z","escooter",52.5079,13.499038
"511c8169-f2d1-4978-865a-e40b8b3a0526","2023-12-13T07:02:38Z","escooter",52.51121,13.497128
"a84ab325-9202-45c1-86e1-0b837486e611","2023-12-13T07:26:37Z","escooter",52.510223,13.498395
"5160728f-df46-4f92-bfd0-61dd21fc80ed","2023-12-13T07:35:48Z","escooter",52.507816,13.498526
"06f7c144-6170-4282-997d-466ee3d1900e","2023-12-13T07:38:28Z","escooter",52.510119,13.500212
"48117986-75b2-456d-8d64-5b60b870e1df","2023-12-13T07:19:47Z","escooter",52.50779,13.496809
"a99ca804-2095-4cb2-b276-16e168aa77fe","2023-12-13T08:36:15Z","escooter",52.5079,13.499038
"511c8169-f2d1-4978-865a-e40b8b3a0526","2023-12-13T08:22:38Z","escooter",52.51121,13.497128
"a84ab325-9202-45c1-86e1-0b837486e611","2023-12-13T08:06:37Z","escooter",52.51026,13.498317
"5160728f-df46-4f92-bfd0-61dd21fc80ed","2023-12-13T08:39:48Z","escooter",52.507939,13.49859
"06f7c144-6170-4282-997d-466ee3d1900e","2023-12-13T08:10:28Z","escooter",52.510119,13.500212
"48117986-75b2-456d-8d64-5b60b870e1df","2023-12-13T09:07:47Z","escooter",52.50779,13.496809
"a99ca804-2095-4cb2-b276-16e168aa77fe","2023-12-13T09:04:15Z","escooter",52.5079,13.499038
"511c8169-f2d1-4978-865a-e40b8b3a0526","2023-12-13T09:26:38Z","escooter",52.51121,13.497128
"a84ab325-9202-45c1-86e1-0b837486e611","2023-12-13T09:22:36Z","escooter",52.51026,13.498317
"5160728f-df46-4f92-bfd0-61dd21fc80ed","2023-12-13T09:35:48Z","escooter",52.507851,13.498404
"06f7c144-6170-4282-997d-466ee3d1900e","2023-12-13T09:18:28Z","escooter",52.510119,13.500212
"c5d3467e-2ca5-444d-bd9d-cc1a4c4d4d0d","2023-12-13T15:36:01Z","escooter",52.51027,13.499239
"48117986-75b2-456d-8d64-5b60b870e1df","2023-12-13T15:15:47Z","escooter",52.50779,13.496809
"a99ca804-2095-4cb2-b276-16e168aa77fe","2023-12-13T15:28:15Z","escooter",52.5079,13.499038
"511c8169-f2d1-4978-865a-e40b8b3a0526","2023-12-13T15:18:38Z","escooter",52.51121,13.497128
"3912fffa-5121-437d-abce-1563ad0b20ce","2023-12-13T15:04:40Z","escooter",52.508819,13.497587
"5160728f-df46-4f92-bfd0-61dd21fc80ed","2023-12-13T15:35:48Z","escooter",52.507769,13.498327
"06f7c144-6170-4282-997d-466ee3d1900e","2023-12-13T15:10:28Z","escooter",52.510119,13.500212
"48117986-75b2-456d-8d64-5b60b870e1df","2023-12-13T16:35:48Z","escooter",52.50779,13.496809
"a99ca804-2095-4cb2-b276-16e168aa77fe","2023-12-13T15:28:15Z","escooter",52.5079,13.499038
"511c8169-f2d1-4978-865a-e40b8b3a0526","2023-12-13T16:22:38Z","escooter",52.51121,13.497128
"06f7c144-6170-4282-997d-466ee3d1900e","2023-12-13T16:18:28Z","escooter",52.510119,13.500212
"48117986-75b2-456d-8d64-5b60b870e1df","2023-12-13T17:31:47Z","escooter",52.50779,13.496809
"a99ca804-2095-4cb2-b276-16e168aa77fe","2023-12-13T17:32:16Z","escooter",52.5079,13.499038
"06f7c144-6170-4282-997d-466ee3d1900e","2023-12-13T17:38:28Z","escooter",52.510119,13.500212
"48117986-75b2-456d-8d64-5b60b870e1df","2023-12-13T17:31:47Z","escooter",52.50779,13.496809
"a99ca804-2095-4cb2-b276-16e168aa77fe","2023-12-13T17:56:16Z","escooter",52.5079,13.499038
"511c8169-f2d1-4978-865a-e40b8b3a0526","2023-12-13T18:37:29Z","escooter",52.511211,13.497209
"5160728f-df46-4f92-bfd0-61dd21fc80ed","2023-12-13T18:35:47Z","escooter",52.507885,13.498494
"06f7c144-6170-4282-997d-466ee3d1900e","2023-12-13T17:54:28Z","escooter",52.510119,13.500212
