ID, created_at, vehicle, latitude, longitude
"48117986-75b2-456d-8d64-5b60b870e1df","2024-01-04T06:23:35Z","escooter",52.507884,13.497035
"55e9e450-2cc3-4f50-b403-271af07bd7ad","2024-01-04T06:37:20Z","escooter",52.508959,13.49771
"48117986-75b2-456d-8d64-5b60b870e1df","2024-01-04T06:23:35Z","escooter",52.507884,13.497035
"55e9e450-2cc3-4f50-b403-271af07bd7ad","2024-01-04T06:53:20Z","escooter",52.508959,13.49771
"48117986-75b2-456d-8d64-5b60b870e1df","2024-01-04T08:07:35Z","escooter",52.507884,13.497035
"55e9e450-2cc3-4f50-b403-271af07bd7ad","2024-01-04T08:21:19Z","escooter",52.508959,13.49771
"48117986-75b2-456d-8d64-5b60b870e1df","2024-01-04T08:07:35Z","escooter",52.507884,13.497035
"55e9e450-2cc3-4f50-b403-271af07bd7ad","2024-01-04T09:21:20Z","escooter",52.508959,13.49771
"48117986-75b2-456d-8d64-5b60b870e1df","2024-01-04T15:39:35Z","escooter",52.507884,13.497035
"55e9e450-2cc3-4f50-b403-271af07bd7ad","2024-01-04T14:17:20Z","escooter",52.508959,13.49771
"48117986-75b2-456d-8d64-5b60b870e1df","2024-01-04T16:19:35Z","escooter",52.507884,13.497035
"55e9e450-2cc3-4f50-b403-271af07bd7ad","2024-01-04T16:17:20Z","escooter",52.508959,13.49771
"48117986-75b2-456d-8d64-5b60b870e1df","2024-01-04T16:19:35Z","escooter",52.507884,13.497035
"48117986-75b2-456d-8d64-5b60b870e1df","2024-01-04T18:11:35Z","escooter",52.507884,13.497035
