ID, created_at, vehicle, latitude, longitude
"6bf3657a-f606-4848-b746-cb10222b019a","2024-04-27T06:20:19Z","escooter",52.509172,13.500142
"84592e42-d556-48a7-932a-50d13b4adc63","2024-04-27T06:17:47Z","escooter",52.508213,13.497126
"d337ee92-b305-460c-afc3-d38ad42c1dc7","2024-04-27T05:37:10Z","escooter",52.510129,13.500252
"6bf3657a-f606-4848-b746-cb10222b019a","2024-04-27T07:36:20Z","escooter",52.509172,13.500142
"84592e42-d556-48a7-932a-50d13b4adc63","2024-04-27T07:37:47Z","escooter",52.508213,13.497126
"d337ee92-b305-460c-afc3-d38ad42c1dc7","2024-04-27T06:41:09Z","escooter",52.510129,13.500252
"6bf3657a-f606-4848-b746-cb10222b019a","2024-04-27T07:36:20Z","escooter",52.509172,13.500142
"84592e42-d556-48a7-932a-50d13b4adc63","2024-04-27T08:01:48Z","escooter",52.508213,13.497126
"d337ee92-b305-460c-afc3-d38ad42c1dc7","2024-04-27T08:01:10Z","escooter",52.510129,13.500252
"6bf3657a-f606-4848-b746-cb10222b019a","2024-04-27T08:56:20Z","escooter",52.509172,13.500142
"84592e42-d556-48a7-932a-50d13b4adc63","2024-04-27T09:09:48Z","escooter",52.508213,13.497126
"d337ee92-b305-460c-afc3-d38ad42c1dc7","2024-04-27T09:05:10Z","escooter",52.510129,13.500252
"01132eeb-a9df-4e2d-982d-f82f5efd44f0","2024-04-27T15:10:54Z","escooter",52.508601,13.497335
"6bf3657a-f606-4848-b746-cb10222b019a","2024-04-27T15:36:16Z","escooter",52.509172,13.500142
"84592e42-d556-48a7-932a-50d13b4adc63","2024-04-27T15:17:48Z","escooter",52.508213,13.497126
"01132eeb-a9df-4e2d-982d-f82f5efd44f0","2024-04-27T16:18:54Z","escooter",52.508601,13.497335
"6bf3657a-f606-4848-b746-cb10222b019a","2024-04-27T15:36:16Z","escooter",52.509172,13.500142
"84592e42-d556-48a7-932a-50d13b4adc63","2024-04-27T15:17:48Z","escooter",52.508213,13.497126
"01132eeb-a9df-4e2d-982d-f82f5efd44f0","2024-04-27T17:14:54Z","escooter",52.508601,13.497335
"6bf3657a-f606-4848-b746-cb10222b019a","2024-04-27T17:20:17Z","escooter",52.509172,13.500142
"84592e42-d556-48a7-932a-50d13b4adc63","2024-04-27T16:57:47Z","escooter",52.508213,13.497126
"01132eeb-a9df-4e2d-982d-f82f5efd44f0","2024-04-27T18:38:54Z","escooter",52.508601,13.497335
"6bf3657a-f606-4848-b746-cb10222b019a","2024-04-27T18:08:16Z","escooter",52.509172,13.500142
"84592e42-d556-48a7-932a-50d13b4adc63","2024-04-27T18:09:48Z","escooter",52.508213,13.497126
