ID, created_at, vehicle, latitude, longitude
"43763b9f-bdac-4fb0-acfe-2fd152ce6fa8","2022-03-26T06:41:52Z","escooter",52.509317,13.49997
"6dbfcf57-da66-4cd5-9bc0-360994872f79","2022-03-26T06:38:41Z","escooter",52.509639,13.498735
"d0f630e6-58b9-4d88-8e43-f4991578cbd1","2022-03-26T06:41:11Z","escooter",52.508692,13.499431
"96cff0c4-cc36-4fb4-961f-796ad06ef950","2022-03-26T06:43:17Z","escooter",52.509521,13.500206
"91666815-7fe6-46af-a59d-7b60ad073ae1","2022-03-26T06:45:14Z","escooter",52.508743,13.499368
"9ad37348-716e-4a8b-ae08-5c747ba410e5","2022-03-26T06:47:41Z","escooter",52.507936,13.498951
"9ad37348-716e-4a8b-ae08-5c747ba410e5","2022-03-26T07:37:44Z","escooter",52.507936,13.498951
"43763b9f-bdac-4fb0-acfe-2fd152ce6fa8","2022-03-26T07:31:55Z","escooter",52.509317,13.49997
"91666815-7fe6-46af-a59d-7b60ad073ae1","2022-03-26T07:35:17Z","escooter",52.508743,13.499368
"6dbfcf57-da66-4cd5-9bc0-360994872f79","2022-03-26T07:38:45Z","escooter",52.509639,13.498735
"d0f630e6-58b9-4d88-8e43-f4991578cbd1","2022-03-26T07:39:09Z","escooter",52.508692,13.499431
"96cff0c4-cc36-4fb4-961f-796ad06ef950","2022-03-26T07:33:21Z","escooter",52.509521,13.500206
"96cff0c4-cc36-4fb4-961f-796ad06ef950","2022-03-26T08:43:25Z","escooter",52.509521,13.500206
"9ad37348-716e-4a8b-ae08-5c747ba410e5","2022-03-26T08:37:48Z","escooter",52.507936,13.498951
"6dbfcf57-da66-4cd5-9bc0-360994872f79","2022-03-26T08:38:48Z","escooter",52.509639,13.498735
"43763b9f-bdac-4fb0-acfe-2fd152ce6fa8","2022-03-26T08:41:59Z","escooter",52.509317,13.49997
"d0f630e6-58b9-4d88-8e43-f4991578cbd1","2022-03-26T08:39:13Z","escooter",52.508692,13.499431
"91666815-7fe6-46af-a59d-7b60ad073ae1","2022-03-26T08:36:06Z","escooter",52.508743,13.499368
"55419a34-f234-45d9-9c64-bea1dd38349d","2022-03-26T08:43:41Z","escooter",52.510298,13.499304
"55419a34-f234-45d9-9c64-bea1dd38349d","2022-03-26T09:33:46Z","escooter",52.510298,13.499304
"9ad37348-716e-4a8b-ae08-5c747ba410e5","2022-03-26T09:37:52Z","escooter",52.507936,13.498951
"6dbfcf57-da66-4cd5-9bc0-360994872f79","2022-03-26T09:39:43Z","escooter",52.509639,13.498735
"96cff0c4-cc36-4fb4-961f-796ad06ef950","2022-03-26T09:33:28Z","escooter",52.509521,13.500206
"43763b9f-bdac-4fb0-acfe-2fd152ce6fa8","2022-03-26T09:38:50Z","escooter",52.509317,13.49997
"d0f630e6-58b9-4d88-8e43-f4991578cbd1","2022-03-26T09:39:17Z","escooter",52.508692,13.499431
"91666815-7fe6-46af-a59d-7b60ad073ae1","2022-03-26T09:40:05Z","escooter",52.508743,13.499368
"6dbfcf57-da66-4cd5-9bc0-360994872f79","2022-03-26T15:41:38Z","escooter",52.509639,13.498735
"9ad37348-716e-4a8b-ae08-5c747ba410e5","2022-03-26T15:38:13Z","escooter",52.507936,13.498951
"43763b9f-bdac-4fb0-acfe-2fd152ce6fa8","2022-03-26T15:42:58Z","escooter",52.509317,13.49997
"ac6baea1-7f9a-4d32-b2f8-6c5fc16bf177","2022-03-26T15:43:35Z","escooter",52.50876,13.497691
"96cff0c4-cc36-4fb4-961f-796ad06ef950","2022-03-26T15:43:50Z","escooter",52.509521,13.500206
"91666815-7fe6-46af-a59d-7b60ad073ae1","2022-03-26T15:35:46Z","escooter",52.508743,13.499368
"d0f630e6-58b9-4d88-8e43-f4991578cbd1","2022-03-26T15:39:38Z","escooter",52.508692,13.499431
"bcd10e40-f62b-4c47-8e32-bfff7cb00551","2022-03-26T15:43:28Z","escooter",52.509688,13.497749
"d0f630e6-58b9-4d88-8e43-f4991578cbd1","2022-03-26T16:49:43Z","escooter",52.508692,13.499431
"96cff0c4-cc36-4fb4-961f-796ad06ef950","2022-03-26T16:53:54Z","escooter",52.509521,13.500206
"9ad37348-716e-4a8b-ae08-5c747ba410e5","2022-03-26T16:48:18Z","escooter",52.507936,13.498951
"91666815-7fe6-46af-a59d-7b60ad073ae1","2022-03-26T16:45:50Z","escooter",52.508743,13.499368
"43763b9f-bdac-4fb0-acfe-2fd152ce6fa8","2022-03-26T16:53:02Z","escooter",52.509317,13.49997
