ID, created_at, vehicle, latitude, longitude
"1|1880|0|86|4032023","2023-03-04T07:43:00+01:00","S5",52.510676,13.498355
"1|2097|0|86|4032023","2023-03-04T07:46:00+01:00","S7",52.510676,13.498355
"1|45378|1|86|4032023","2023-03-04T07:46:00+01:00","U5",52.511135,13.498499
"1|27231|2|86|4032023","2023-03-04T07:47:00+01:00","240",52.510389,13.49947
"1|30081|1|86|4032023","2023-03-04T07:48:00+01:00","296",52.510389,13.49947
"1|2243|0|86|4032023","2023-03-04T07:48:00+01:00","S7",52.510676,13.498355
"1|45465|4|86|4032023","2023-03-04T07:48:00+01:00","U5",52.511135,13.498499
"1|1935|2|86|4032023","2023-03-04T07:50:00+01:00","S5",52.510676,13.498355
"1|27182|1|86|4032023","2023-03-04T07:50:00+01:00","240",52.510389,13.49947
"1|2289|3|86|4032023","2023-03-04T07:51:00+01:00","S75",52.510676,13.498355
"1|41754|2|86|4032023","2023-03-04T07:52:00+01:00","21",52.511953,13.497654
"1|56879|0|86|4032023","2023-03-04T07:57:00+01:00","RB32",52.510676,13.498355
"1|1829|0|86|4032023","2023-03-04T08:40:00+01:00","S5",52.510676,13.498355
"1|28508|4|86|4032023","2023-03-04T08:40:00+01:00","256",52.511953,13.497654
"1|56877|0|86|4032023","2023-03-04T08:41:00+01:00","RB32",52.510676,13.498355
"1|1882|1|86|4032023","2023-03-04T08:43:00+01:00","S5",52.510676,13.498355
"1|27231|5|86|4032023","2023-03-04T08:46:00+01:00","240",52.510389,13.49947
"1|2097|3|86|4032023","2023-03-04T08:46:00+01:00","S7",52.510676,13.498355
"1|45361|1|86|4032023","2023-03-04T08:46:00+01:00","U5",52.511135,13.498499
"1|30081|4|86|4032023","2023-03-04T08:47:00+01:00","296",52.510389,13.49947
"1|2247|2|86|4032023","2023-03-04T08:48:00+01:00","S7",52.510676,13.498355
"1|45443|4|86|4032023","2023-03-04T08:48:00+01:00","U5",52.511135,13.498499
"1|30074|1|86|4032023","2023-03-04T09:42:00+01:00","296",52.510389,13.49947
"1|28492|0|86|4032023","2023-03-04T09:43:00+01:00","256",52.511953,13.497654
"1|1884|0|86|4032023","2023-03-04T09:43:00+01:00","S5",52.510676,13.498355
"1|2357|1|86|4032023","2023-03-04T09:43:00+01:00","S75",52.510676,13.498355
"1|45430|0|86|4032023","2023-03-04T09:43:00+01:00","U5",52.511135,13.498499
"1|2097|6|86|4032023","2023-03-04T09:46:00+01:00","S7",52.510676,13.498355
"1|41756|2|86|4032023","2023-03-04T09:46:00+01:00","21",52.511953,13.497654
"1|27233|1|86|4032023","2023-03-04T09:48:00+01:00","240",52.510389,13.49947
"1|45443|10|86|4032023","2023-03-04T09:49:00+01:00","U5",52.511135,13.498499
"1|27169|1|86|4032023","2023-03-04T09:49:00+01:00","240",52.510389,13.49947
"1|1939|0|86|4032023","2023-03-04T09:50:00+01:00","S5",52.510676,13.498355
"1|45361|7|86|4032023","2023-03-04T09:51:00+01:00","U5",52.511135,13.498499
"1|18020|0|86|4032023","2023-03-04T09:51:00+01:00","108",52.510389,13.49947
"1|2289|9|86|4032023","2023-03-04T09:51:00+01:00","S75",52.510676,13.498355
"1|45394|1|86|4032023","2023-03-04T09:51:00+01:00","U5",52.511135,13.498499
"1|30089|1|86|4032023","2023-03-04T09:52:00+01:00","296",52.510389,13.49947
"1|2247|5|86|4032023","2023-03-04T09:57:00+01:00","S7",52.510676,13.498355
"1|1799|1|86|4032023","2023-03-04T10:40:00+01:00","S5",52.510676,13.498355
"1|2347|5|86|4032023","2023-03-04T10:41:00+01:00","S75",52.510676,13.498355
"1|45389|2|86|4032023","2023-03-04T10:41:00+01:00","U5",52.511135,13.498499
"1|56877|2|86|4032023","2023-03-04T10:41:00+01:00","RB32",52.510676,13.498355
"1|30074|4|86|4032023","2023-03-04T10:42:00+01:00","296",52.510389,13.49947
"1|28492|3|86|4032023","2023-03-04T10:43:00+01:00","256",52.511953,13.497654
"1|1884|3|86|4032023","2023-03-04T10:43:00+01:00","S5",52.510676,13.498355
"1|2357|4|86|4032023","2023-03-04T10:43:00+01:00","S75",52.510676,13.498355
"1|45430|6|86|4032023","2023-03-04T10:43:00+01:00","U5",52.511135,13.498499
"1|2097|9|86|4032023","2023-03-04T10:46:00+01:00","S7",52.510676,13.498355
"1|41756|5|86|4032023","2023-03-04T10:46:00+01:00","21",52.511953,13.497654
"1|45361|13|86|4032023","2023-03-04T10:46:00+01:00","U5",52.511135,13.498499
"1|2248|2|86|4032023","2023-03-04T10:48:00+01:00","S7",52.510676,13.498355
"1|45443|16|86|4032023","2023-03-04T10:48:00+01:00","U5",52.511135,13.498499
"1|27169|4|86|4032023","2023-03-04T10:49:00+01:00","240",52.510389,13.49947
"1|27233|4|86|4032023","2023-03-04T10:50:00+01:00","240",52.510389,13.49947
"1|30076|2|86|4032023","2023-03-04T16:39:00+01:00","296",52.510389,13.49947
"1|58476|33|86|4032023","2023-03-04T16:40:00+01:00","240",52.510389,13.49947
"1|58478|33|86|4032023","2023-03-04T16:40:00+01:00","240",52.510389,13.49947
"1|1840|0|86|4032023","2023-03-04T16:40:00+01:00","S5",52.510676,13.498355
"1|2290|27|86|4032023","2023-03-04T16:41:00+01:00","S75",52.510676,13.498355
"1|45392|8|86|4032023","2023-03-04T16:41:00+01:00","U5",52.511135,13.498499
"1|56881|0|86|4032023","2023-03-04T16:41:00+01:00","RB32",52.510676,13.498355
"1|45467|2|86|4032023","2023-03-04T16:43:00+01:00","U5",52.511135,13.498499
"1|28494|0|86|4032023","2023-03-04T16:43:00+01:00","256",52.511953,13.497654
"1|1881|10|86|4032023","2023-03-04T16:43:00+01:00","S5",52.510676,13.498355
"1|2322|23|86|4032023","2023-03-04T16:43:00+01:00","S75",52.510676,13.498355
"1|45433|12|86|4032023","2023-03-04T16:46:00+01:00","U5",52.511135,13.498499
"1|2097|27|86|4032023","2023-03-04T16:46:00+01:00","S7",52.510676,13.498355
"1|41756|23|86|4032023","2023-03-04T16:46:00+01:00","21",52.511953,13.497654
"1|45380|0|86|4032023","2023-03-04T16:46:00+01:00","U5",52.511135,13.498499
"1|18033|0|86|4032023","2023-03-04T16:48:00+01:00","108",52.510389,13.49947
"1|2248|20|86|4032023","2023-03-04T16:49:00+01:00","S7",52.510676,13.498355
"1|30099|1|86|4032023","2023-03-04T16:49:00+01:00","296",52.510389,13.49947
"1|45467|3|86|4032023","2023-03-04T16:50:00+01:00","U5",52.511135,13.498499
"1|58476|34|86|4032023","2023-03-04T16:50:00+01:00","240",52.510389,13.49947
"1|58478|34|86|4032023","2023-03-04T16:50:00+01:00","240",52.510389,13.49947
"1|28494|3|86|4032023","2023-03-04T17:45:00+01:00","256",52.511953,13.497654
"1|41756|26|86|4032023","2023-03-04T17:46:00+01:00","21",52.511953,13.497654
"1|45376|0|86|4032023","2023-03-04T17:46:00+01:00","U5",52.511135,13.498499
"1|2097|30|86|4032023","2023-03-04T17:47:00+01:00","S7",52.510676,13.498355
"1|2248|23|86|4032023","2023-03-04T17:48:00+01:00","S7",52.510676,13.498355
"1|18034|0|86|4032023","2023-03-04T17:48:00+01:00","108",52.510389,13.49947
"1|45464|3|86|4032023","2023-03-04T17:48:00+01:00","U5",52.511135,13.498499
"1|30099|4|86|4032023","2023-03-04T17:48:00+01:00","296",52.510389,13.49947
"1|58478|40|86|4032023","2023-03-04T17:48:00+01:00","240",52.510389,13.49947
"1|1937|16|86|4032023","2023-03-04T17:50:00+01:00","S5",52.510676,13.498355
"1|2290|34|86|4032023","2023-03-04T17:51:00+01:00","S75",52.510676,13.498355
"1|45392|15|86|4032023","2023-03-04T17:51:00+01:00","U5",52.511135,13.498499
"1|58476|40|86|4032023","2023-03-04T17:52:00+01:00","240",52.510389,13.49947
"1|1743|17|86|4032023","2023-03-04T17:53:00+01:00","S5",52.510676,13.498355
"1|2322|30|86|4032023","2023-03-04T17:53:00+01:00","S75",52.510676,13.498355
"1|45432|1|86|4032023","2023-03-04T17:53:00+01:00","U5",52.511135,13.498499
"1|66719|0|86|4032023","2023-03-04T17:53:00+01:00","RB12",52.510676,13.498355
"1|27187|1|86|4032023","2023-03-04T18:39:00+01:00","240",52.510389,13.49947
"1|1852|0|86|4032023","2023-03-04T18:40:00+01:00","S5",52.510676,13.498355
"1|2290|39|86|4032023","2023-03-04T18:41:00+01:00","S75",52.510676,13.498355
"1|45384|0|86|4032023","2023-03-04T18:41:00+01:00","U5",52.511135,13.498499
"1|56882|0|86|4032023","2023-03-04T18:41:00+01:00","RB32",52.510676,13.498355
