ID, created_at, vehicle, latitude, longitude
"1|29986|4|86|9112022","2022-11-09T07:57:00+01:00","240",52.510389,13.49947
"1|78099|0|86|9112022","2022-11-09T07:58:00+01:00","RB12",52.510676,13.498355
"1|2351|1|86|9112022","2022-11-09T07:58:00+01:00","S7",52.510676,13.498355
"1|48210|7|86|9112022","2022-11-09T07:59:00+01:00","U5",52.511135,13.498499
"1|48293|8|86|9112022","2022-11-09T07:59:00+01:00","U5",52.511135,13.498499
"1|2053|4|86|9112022","2022-11-09T08:00:00+01:00","S5",52.510676,13.498355
"1|30031|6|86|9112022","2022-11-09T08:01:00+01:00","240",52.510389,13.49947
"1|2672|8|86|9112022","2022-11-09T08:01:00+01:00","S75",52.510676,13.498355
"1|32828|3|86|9112022","2022-11-09T08:01:00+01:00","296",52.510389,13.49947
"1|2684|7|86|9112022","2022-11-09T08:03:00+01:00","S75",52.510676,13.498355
"1|48270|0|86|9112022","2022-11-09T08:03:00+01:00","U5",52.511135,13.498499
"1|48211|7|86|9112022","2022-11-09T08:04:00+01:00","U5",52.511135,13.498499
"1|21060|1|86|9112022","2022-11-09T08:05:00+01:00","108",52.510389,13.49947
"1|2170|7|86|9112022","2022-11-09T08:05:00+01:00","S5",52.510676,13.498355
"1|54098|0|86|9112022","2022-11-09T08:06:00+01:00","RB24",52.510676,13.498355
"1|2328|3|86|9112022","2022-11-09T08:06:00+01:00","S7",52.510676,13.498355
"1|31192|3|86|9112022","2022-11-09T08:07:00+01:00","256",52.511953,13.497654
"1|29986|5|86|9112022","2022-11-09T08:08:00+01:00","240",52.510389,13.49947
"1|31180|4|86|9112022","2022-11-09T08:10:00+01:00","256",52.511953,13.497654
"1|77134|0|86|9112022","2022-11-09T08:31:00+01:00","RB26",52.510676,13.498355
"1|2684|9|86|9112022",,"S75",52.510676,13.498355
"1|2499|2|86|9112022",,"S7",52.510676,13.498355
"1|2193|0|86|9112022",,"S5",52.510676,13.498355
"1|32828|5|86|9112022","2022-11-09T08:41:00+01:00","296",52.510389,13.49947
"1|31224|7|86|9112022","2022-11-09T08:42:00+01:00","256",52.511953,13.497654
"1|2050|0|86|9112022","2022-11-09T08:42:00+01:00","S5",52.510676,13.498355
"1|2672|10|86|9112022","2022-11-09T08:42:00+01:00","S75",52.510676,13.498355
"1|30032|0|86|9112022","2022-11-09T08:43:00+01:00","240",52.510389,13.49947
"1|48233|0|86|9112022","2022-11-09T08:44:00+01:00","U5",52.511135,13.498499
"1|2170|9|86|9112022","2022-11-09T08:44:00+01:00","S5",52.510676,13.498355
"1|48270|4|86|9112022","2022-11-09T08:44:00+01:00","U5",52.511135,13.498499
"1|2328|5|86|9112022","2022-11-09T08:46:00+01:00","S7",52.510676,13.498355
"1|48208|1|86|9112022","2022-11-09T08:46:00+01:00","U5",52.511135,13.498499
"1|31180|6|86|9112022","2022-11-09T08:47:00+01:00","256",52.511953,13.497654
"1|29986|9|86|9112022","2022-11-09T08:47:00+01:00","240",52.510389,13.49947
"1|21071|1|86|9112022","2022-11-09T08:48:00+01:00","108",52.510389,13.49947
"1|48287|4|86|9112022","2022-11-09T08:48:00+01:00","U5",52.511135,13.498499
"1|2268|8|86|9112022","2022-11-09T08:49:00+01:00","S5",52.510676,13.498355
"1|30033|0|86|9112022","2022-11-09T08:49:00+01:00","240",52.510389,13.49947
"1|76540|0|86|9112022","2022-11-09T08:50:00+01:00","RB12",52.510676,13.498355
"1|48233|1|86|9112022","2022-11-09T08:51:00+01:00","U5",52.511135,13.498499
"1|2626|0|86|9112022","2022-11-09T08:52:00+01:00","S75",52.510676,13.498355
"1|30034|5|86|9112022","2022-11-09T09:51:00+01:00","240",52.510389,13.49947
"1|76362|0|86|9112022","2022-11-09T09:51:00+01:00","RB12",52.510676,13.498355
"1|2626|3|86|9112022","2022-11-09T09:51:00+01:00","S75",52.510676,13.498355
"1|48233|7|86|9112022","2022-11-09T09:51:00+01:00","U5",52.511135,13.498499
"1|32830|1|86|9112022","2022-11-09T09:51:00+01:00","296",52.510389,13.49947
"1|21071|4|86|9112022","2022-11-09T09:52:00+01:00","108",52.510389,13.49947
"1|2206|2|86|9112022","2022-11-09T09:53:00+01:00","S5",52.510676,13.498355
"1|2651|2|86|9112022","2022-11-09T09:53:00+01:00","S75",52.510676,13.498355
"1|48271|1|86|9112022","2022-11-09T09:53:00+01:00","U5",52.511135,13.498499
"1|29987|3|86|9112022","2022-11-09T09:54:00+01:00","240",52.510389,13.49947
"1|2008|2|86|9112022","2022-11-09T09:54:00+01:00","S5",52.510676,13.498355
"1|2466|2|86|9112022","2022-11-09T09:56:00+01:00","S7",52.510676,13.498355
"1|31224|11|86|9112022","2022-11-09T09:56:00+01:00","256",52.511953,13.497654
"1|48208|8|86|9112022","2022-11-09T09:56:00+01:00","U5",52.511135,13.498499
"1|31192|9|86|9112022","2022-11-09T09:57:00+01:00","256",52.511953,13.497654
"1|2351|7|86|9112022","2022-11-09T09:58:00+01:00","S7",52.510676,13.498355
"1|48287|11|86|9112022","2022-11-09T09:58:00+01:00","U5",52.511135,13.498499
"1|30034|6|86|9112022","2022-11-09T09:58:00+01:00","240",52.510389,13.49947
"1|29987|4|86|9112022","2022-11-09T09:59:00+01:00","240",52.510389,13.49947
"1|78266|0|86|9112022","2022-11-09T10:00:00+01:00","RB12",52.510676,13.498355
"1|2050|2|86|9112022","2022-11-09T10:00:00+01:00","S5",52.510676,13.498355
"1|2688|4|86|9112022","2022-11-09T10:44:00+01:00","S75",52.510676,13.498355
"1|2057|1|86|9112022","2022-11-09T10:44:00+01:00","S5",52.510676,13.498355
"1|31180|12|86|9112022","2022-11-09T10:46:00+01:00","256",52.511953,13.497654
"1|2328|11|86|9112022","2022-11-09T10:46:00+01:00","S7",52.510676,13.498355
"1|48208|13|86|9112022","2022-11-09T10:46:00+01:00","U5",52.511135,13.498499
"1|21071|7|86|9112022","2022-11-09T10:46:00+01:00","108",52.510389,13.49947
"1|29987|9|86|9112022","2022-11-09T10:47:00+01:00","240",52.510389,13.49947
"1|2351|9|86|9112022","2022-11-09T10:48:00+01:00","S7",52.510676,13.498355
"1|48287|16|86|9112022","2022-11-09T10:49:00+01:00","U5",52.511135,13.498499
"1|30034|11|86|9112022","2022-11-09T10:49:00+01:00","240",52.510389,13.49947
"1|2207|1|86|9112022","2022-11-09T10:50:00+01:00","S5",52.510676,13.498355
"1|18847|0|86|9112022","2022-11-09T10:50:00+01:00","RB12",52.510676,13.498355
"1|2497|2|86|9112022","2022-11-09T10:51:00+01:00","S7",52.510676,13.498355
"1|2626|6|86|9112022","2022-11-09T10:51:00+01:00","S75",52.510676,13.498355
"1|48234|3|86|9112022","2022-11-09T10:51:00+01:00","U5",52.511135,13.498499
"1|32830|4|86|9112022","2022-11-09T10:51:00+01:00","296",52.510389,13.49947
"1|2651|5|86|9112022","2022-11-09T10:53:00+01:00","S75",52.510676,13.498355
"1|31192|12|86|9112022","2022-11-09T10:53:00+01:00","256",52.511953,13.497654
"1|48271|7|86|9112022","2022-11-09T10:53:00+01:00","U5",52.511135,13.498499
"1|2019|1|86|9112022","2022-11-09T10:54:00+01:00","S5",52.510676,13.498355
"1|2269|9|86|9112022","2022-11-09T16:48:00+01:00","S5",52.510676,13.498355
"1|2498|2|86|9112022","2022-11-09T16:49:00+01:00","S7",52.510676,13.498355
"1|32833|7|86|9112022","2022-11-09T16:50:00+01:00","296",52.510389,13.49947
"1|2191|3|86|9112022","2022-11-09T16:50:00+01:00","S5",52.510676,13.498355
"1|48221|6|86|9112022","2022-11-09T16:50:00+01:00","U5",52.511135,13.498499
"1|48301|8|86|9112022","2022-11-09T16:50:00+01:00","U5",52.511135,13.498499
"1|77936|0|86|9112022","2022-11-09T16:50:00+01:00","RB12",52.510676,13.498355
"1|2626|24|86|9112022","2022-11-09T16:51:00+01:00","S75",52.510676,13.498355
"1|30042|0|86|9112022","2022-11-09T16:52:00+01:00","240",52.510389,13.49947
"1|31183|3|86|9112022","2022-11-09T16:53:00+01:00","256",52.511953,13.497654
"1|2013|1|86|9112022","2022-11-09T16:53:00+01:00","S5",52.510676,13.498355
"1|2651|23|86|9112022","2022-11-09T16:53:00+01:00","S75",52.510676,13.498355
"1|29990|8|86|9112022","2022-11-09T16:55:00+01:00","240",52.510389,13.49947
"1|48223|1|86|9112022","2022-11-09T16:55:00+01:00","U5",52.511135,13.498499
"1|48304|3|86|9112022","2022-11-09T16:55:00+01:00","U5",52.511135,13.498499
"1|71287|9|86|9112022","2022-11-09T16:55:00+01:00","21",52.511953,13.497654
"1|32833|8|86|9112022","2022-11-09T16:56:00+01:00","296",52.510389,13.49947
"1|2470|2|86|9112022","2022-11-09T16:56:00+01:00","S7",52.510676,13.498355
"1|67895|1|86|9112022","2022-11-09T16:56:00+01:00","256",52.511953,13.497654
"1|77649|0|86|9112022","2022-11-09T16:57:00+01:00","RB12",52.510676,13.498355
"1|21068|5|86|9112022","2022-11-09T16:58:00+01:00","108",52.510389,13.49947
"1|31227|6|86|9112022","2022-11-09T17:00:00+01:00","256",52.511953,13.497654
"1|2321|4|86|9112022","2022-11-09T18:46:00+01:00","S7",52.510676,13.498355
"1|48209|0|86|9112022","2022-11-09T18:46:00+01:00","U5",52.511135,13.498499
"1|21075|0|86|9112022","2022-11-09T18:46:00+01:00","108",52.510389,13.49947
"1|67855|8|86|9112022","2022-11-09T18:47:00+01:00","240",52.510389,13.49947
"1|2501|5|86|9112022","2022-11-09T18:48:00+01:00","S7",52.510676,13.498355
"1|48288|3|86|9112022","2022-11-09T18:48:00+01:00","U5",52.511135,13.498499
"1|2191|9|86|9112022","2022-11-09T18:50:00+01:00","S5",52.510676,13.498355
"1|76281|0|86|9112022","2022-11-09T18:50:00+01:00","RB12",52.510676,13.498355
"1|2626|30|86|9112022","2022-11-09T18:51:00+01:00","S75",52.510676,13.498355
"1|48220|15|86|9112022","2022-11-09T18:51:00+01:00","U5",52.511135,13.498499
"1|32829|2|86|9112022","2022-11-09T18:52:00+01:00","296",52.510389,13.49947
"1|2651|29|86|9112022","2022-11-09T18:53:00+01:00","S75",52.510676,13.498355
"1|2014|2|86|9112022","2022-11-09T18:54:00+01:00","S5",52.510676,13.498355
"1|29994|3|86|9112022","2022-11-09T18:55:00+01:00","240",52.510389,13.49947
"1|48272|1|86|9112022","2022-11-09T18:55:00+01:00","U5",52.511135,13.498499
"1|67855|9|86|9112022","2022-11-09T18:56:00+01:00","240",52.510389,13.49947
"1|2502|1|86|9112022","2022-11-09T19:49:00+01:00","S7",52.510676,13.498355
"1|30045|0|86|9112022","2022-11-09T19:49:00+01:00","240",52.510389,13.49947
"1|79327|0|86|9112022","2022-11-09T19:49:00+01:00","RB12",52.510676,13.498355
"1|2194|1|86|9112022","2022-11-09T19:50:00+01:00","S5",52.510676,13.498355
"1|2626|33|86|9112022","2022-11-09T19:51:00+01:00","S75",52.510676,13.498355
"1|48235|3|86|9112022","2022-11-09T19:51:00+01:00","U5",52.511135,13.498499
"1|29995|0|86|9112022","2022-11-09T19:52:00+01:00","240",52.510389,13.49947
"1|2014|5|86|9112022","2022-11-09T19:53:00+01:00","S5",52.510676,13.498355
"1|2652|0|86|9112022","2022-11-09T19:53:00+01:00","S75",52.510676,13.498355
"1|48272|7|86|9112022","2022-11-09T19:55:00+01:00","U5",52.511135,13.498499
"1|2471|7|86|9112022","2022-11-09T19:56:00+01:00","S7",52.510676,13.498355
"1|48209|7|86|9112022","2022-11-09T19:56:00+01:00","U5",52.511135,13.498499
"1|31230|0|86|9112022","2022-11-09T19:57:00+01:00","256",52.511953,13.497654
"1|77276|0|86|9112022","2022-11-09T19:57:00+01:00","RB12",52.510676,13.498355
"1|30046|0|86|9112022","2022-11-09T19:57:00+01:00","240",52.510389,13.49947
"1|2349|2|86|9112022","2022-11-09T19:58:00+01:00","S7",52.510676,13.498355
"1|48288|10|86|9112022","2022-11-09T19:58:00+01:00","U5",52.511135,13.498499
"1|71771|3|86|9112022","2022-11-09T19:58:00+01:00","21",52.511953,13.497654
