ID, created_at, vehicle, latitude, longitude
"1|2976|0|86|3082024","2024-08-03T08:43:00+02:00","S5",52.510676,13.498355
"1|3895|0|86|3082024","2024-08-03T08:43:00+02:00","S75",52.510676,13.498355
"1|38700|5|86|3082024","2024-08-03T08:45:00+02:00","240",52.510676,13.498355
"1|3323|3|86|3082024","2024-08-03T08:46:00+02:00","S7",52.510676,13.498355
"1|64103|2|86|3082024","2024-08-03T08:46:00+02:00","U5",52.510676,13.498355
"1|42441|4|86|3082024","2024-08-03T08:47:00+02:00","296",52.510676,13.498355
"1|82926|0|86|3082024","2024-08-03T08:47:00+02:00","RB24",52.510676,13.498355
"1|3360|0|86|3082024","2024-08-03T08:48:00+02:00","S7",52.510676,13.498355
"1|64187|11|86|3082024","2024-08-03T08:48:00+02:00","U5",52.510676,13.498355
"1|38656|0|86|3082024","2024-08-03T08:50:00+02:00","240",52.510676,13.498355
"1|3018|0|86|3082024","2024-08-03T08:51:00+02:00","S5",52.510676,13.498355
"1|3705|5|86|3082024","2024-08-03T08:51:00+02:00","S75",52.510676,13.498355
"1|64101|10|86|3082024","2024-08-03T08:51:00+02:00","U5",52.510676,13.498355
"1|58581|5|86|3082024","2024-08-03T08:52:00+02:00","21",52.511953,13.497654
"1|2695|1|86|3082024","2024-08-03T09:41:00+02:00","S5",52.510676,13.498355
"1|3876|2|86|3082024","2024-08-03T09:41:00+02:00","S75",52.510676,13.498355
"1|82857|1|86|3082024","2024-08-03T09:41:00+02:00","RB32",52.510676,13.498355
"1|40253|0|86|3082024","2024-08-03T09:42:00+02:00","256",52.511953,13.497654
"1|42434|1|86|3082024","2024-08-03T09:42:00+02:00","296",52.510676,13.498355
"1|64092|9|86|3082024","2024-08-03T09:42:00+02:00","U5",52.510676,13.498355
"1|2972|0|86|3082024","2024-08-03T09:43:00+02:00","S5",52.510676,13.498355
"1|3895|3|86|3082024","2024-08-03T09:43:00+02:00","S75",52.510676,13.498355
"1|64184|5|86|3082024","2024-08-03T09:43:00+02:00","U5",52.510676,13.498355
"1|3322|0|86|3082024","2024-08-03T09:46:00+02:00","S7",52.510676,13.498355
"1|58583|2|86|3082024","2024-08-03T09:46:00+02:00","21",52.511953,13.497654
"1|64092|10|86|3082024","2024-08-03T09:47:00+02:00","U5",52.510676,13.498355
"1|3360|3|86|3082024","2024-08-03T09:48:00+02:00","S7",52.510676,13.498355
"1|64187|17|86|3082024","2024-08-03T09:48:00+02:00","U5",52.510676,13.498355
"1|38641|1|86|3082024","2024-08-03T09:49:00+02:00","240",52.510676,13.498355
"1|82927|0|86|3082024","2024-08-03T09:49:00+02:00","RB24",52.510676,13.498355
"1|2696|1|86|3082024","2024-08-03T10:41:00+02:00","S5",52.510676,13.498355
"1|3876|5|86|3082024","2024-08-03T10:41:00+02:00","S75",52.510676,13.498355
"1|40253|3|86|3082024","2024-08-03T10:41:00+02:00","256",52.511953,13.497654
"1|42434|4|86|3082024","2024-08-03T10:42:00+02:00","296",52.510676,13.498355
"1|64092|21|86|3082024","2024-08-03T10:42:00+02:00","U5",52.510676,13.498355
"1|2973|0|86|3082024","2024-08-03T10:43:00+02:00","S5",52.510676,13.498355
"1|3896|0|86|3082024","2024-08-03T10:43:00+02:00","S75",52.510676,13.498355
"1|64184|11|86|3082024","2024-08-03T10:43:00+02:00","U5",52.510676,13.498355
"1|3322|3|86|3082024","2024-08-03T10:46:00+02:00","S7",52.510676,13.498355
"1|58583|5|86|3082024","2024-08-03T10:46:00+02:00","21",52.511953,13.497654
"1|64092|22|86|3082024","2024-08-03T10:47:00+02:00","U5",52.510676,13.498355
"1|82917|0|86|3082024","2024-08-03T10:47:00+02:00","RB24",52.510676,13.498355
"1|3362|0|86|3082024","2024-08-03T10:48:00+02:00","S7",52.510676,13.498355
"1|64187|23|86|3082024","2024-08-03T10:48:00+02:00","U5",52.510676,13.498355
"1|38641|4|86|3082024","2024-08-03T10:49:00+02:00","240",52.510676,13.498355
"1|3019|0|86|3082024","2024-08-03T10:51:00+02:00","S5",52.510676,13.498355
"1|3706|5|86|3082024","2024-08-03T10:51:00+02:00","S75",52.510676,13.498355
"1|25796|3|86|3082024","2024-08-03T10:51:00+02:00","108",52.510676,13.498355
"1|38702|4|86|3082024","2024-08-03T10:51:00+02:00","240",52.510676,13.498355
"1|40253|6|86|3082024","2024-08-03T11:39:00+02:00","256",52.511953,13.497654
"1|2696|4|86|3082024","2024-08-03T11:41:00+02:00","S5",52.510676,13.498355
"1|3877|2|86|3082024","2024-08-03T11:41:00+02:00","S75",52.510676,13.498355
"1|82858|0|86|3082024","2024-08-03T11:41:00+02:00","RB32",52.510676,13.498355
"1|42434|7|86|3082024","2024-08-03T11:42:00+02:00","296",52.510676,13.498355
"1|64092|33|86|3082024","2024-08-03T11:42:00+02:00","U5",52.510676,13.498355
"1|2973|3|86|3082024","2024-08-03T11:43:00+02:00","S5",52.510676,13.498355
"1|3896|3|86|3082024","2024-08-03T11:43:00+02:00","S75",52.510676,13.498355
"1|64184|17|86|3082024","2024-08-03T11:43:00+02:00","U5",52.510676,13.498355
"1|3322|6|86|3082024","2024-08-03T11:46:00+02:00","S7",52.510676,13.498355
"1|58583|8|86|3082024","2024-08-03T11:46:00+02:00","21",52.511953,13.497654
"1|64092|34|86|3082024","2024-08-03T11:47:00+02:00","U5",52.510676,13.498355
"1|82928|0|86|3082024","2024-08-03T11:47:00+02:00","RB24",52.510676,13.498355
"1|3362|3|86|3082024","2024-08-03T11:48:00+02:00","S7",52.510676,13.498355
"1|64187|29|86|3082024","2024-08-03T11:48:00+02:00","U5",52.510676,13.498355
"1|38641|7|86|3082024","2024-08-03T11:49:00+02:00","240",52.510676,13.498355
"1|2696|22|86|3082024","2024-08-03T17:41:00+02:00","S5",52.510676,13.498355
"1|3877|20|86|3082024","2024-08-03T17:41:00+02:00","S75",52.510676,13.498355
"1|82858|6|86|3082024","2024-08-03T17:41:00+02:00","RB32",52.510676,13.498355
"1|40255|3|86|3082024","2024-08-03T17:42:00+02:00","256",52.511953,13.497654
"1|64097|3|86|3082024","2024-08-03T17:42:00+02:00","U5",52.510676,13.498355
"1|2979|13|86|3082024","2024-08-03T17:43:00+02:00","S5",52.510676,13.498355
"1|3896|21|86|3082024","2024-08-03T17:43:00+02:00","S75",52.510676,13.498355
"1|64188|34|86|3082024","2024-08-03T17:43:00+02:00","U5",52.510676,13.498355
"1|3322|24|86|3082024","2024-08-03T17:46:00+02:00","S7",52.510676,13.498355
"1|58583|26|86|3082024","2024-08-03T17:46:00+02:00","21",52.511953,13.497654
"1|64097|4|86|3082024","2024-08-03T17:47:00+02:00","U5",52.510676,13.498355
"1|82918|2|86|3082024","2024-08-03T17:47:00+02:00","RB24",52.510676,13.498355
"1|3362|21|86|3082024","2024-08-03T17:48:00+02:00","S7",52.510676,13.498355
"1|25822|0|86|3082024","2024-08-03T17:48:00+02:00","108",52.510676,13.498355
"1|64189|1|86|3082024","2024-08-03T17:48:00+02:00","U5",52.510676,13.498355
"1|38641|25|86|3082024","2024-08-03T17:49:00+02:00","240",52.510676,13.498355
"1|42452|4|86|3082024","2024-08-03T17:49:00+02:00","296",52.510676,13.498355
"1|64097|15|86|3082024","2024-08-03T18:42:00+02:00","U5",52.510676,13.498355
"1|2979|16|86|3082024","2024-08-03T18:43:00+02:00","S5",52.510676,13.498355
"1|3896|24|86|3082024","2024-08-03T18:43:00+02:00","S75",52.510676,13.498355
"1|64188|40|86|3082024","2024-08-03T18:43:00+02:00","U5",52.510676,13.498355
"1|3322|27|86|3082024","2024-08-03T18:46:00+02:00","S7",52.510676,13.498355
"1|58583|29|86|3082024","2024-08-03T18:46:00+02:00","21",52.511953,13.497654
"1|64097|16|86|3082024","2024-08-03T18:47:00+02:00","U5",52.510676,13.498355
"1|82916|0|86|3082024","2024-08-03T18:47:00+02:00","RB24",52.510676,13.498355
"1|3362|24|86|3082024","2024-08-03T18:48:00+02:00","S7",52.510676,13.498355
