ID, created_at, vehicle, latitude, longitude
"4434d5ac-5875-4bcb-83f5-b0e419098188","2024-06-18T06:16:55Z","escooter",52.50799,13.497065
"6407fa6d-84de-4fa4-8538-ca3cbcdfd21d","2024-06-18T05:12:17Z","escooter",52.507957,13.498005
"87d0b12a-50ce-4f5f-aba4-e25c9ddd645a","2024-06-18T06:07:29Z","escooter",52.509299,13.497521
"b08a8dba-c7ab-4080-bbe7-655fb47afc22","2024-06-18T05:50:19Z","escooter",52.508148,13.496941
"0296a4d5-1e27-4eda-a10b-c853d49dab9e","2024-06-18T06:07:56Z","escooter",52.511192,13.497175
"ee23ff67-64f7-4408-a5c1-d0f252cdc13d","2024-06-18T06:28:35Z","escooter",52.508964,13.497413
"4434d5ac-5875-4bcb-83f5-b0e419098188","2024-06-18T07:20:55Z","escooter",52.50799,13.497065
"6407fa6d-84de-4fa4-8538-ca3cbcdfd21d","2024-06-18T07:12:17Z","escooter",52.507957,13.498005
"87d0b12a-50ce-4f5f-aba4-e25c9ddd645a","2024-06-18T06:55:29Z","escooter",52.509299,13.497521
"b08a8dba-c7ab-4080-bbe7-655fb47afc22","2024-06-18T06:54:19Z","escooter",52.508148,13.496941
"0296a4d5-1e27-4eda-a10b-c853d49dab9e","2024-06-18T07:11:56Z","escooter",52.511192,13.497175
"ee23ff67-64f7-4408-a5c1-d0f252cdc13d","2024-06-18T06:28:35Z","escooter",52.508964,13.497413
"4434d5ac-5875-4bcb-83f5-b0e419098188","2024-06-18T08:24:55Z","escooter",52.50799,13.497065
"6407fa6d-84de-4fa4-8538-ca3cbcdfd21d","2024-06-18T08:12:17Z","escooter",52.507957,13.498005
"87d0b12a-50ce-4f5f-aba4-e25c9ddd645a","2024-06-18T08:15:30Z","escooter",52.509299,13.497521
"b08a8dba-c7ab-4080-bbe7-655fb47afc22","2024-06-18T08:18:19Z","escooter",52.508148,13.496941
"0296a4d5-1e27-4eda-a10b-c853d49dab9e","2024-06-18T07:11:56Z","escooter",52.511192,13.497175
"ee23ff67-64f7-4408-a5c1-d0f252cdc13d","2024-06-18T08:20:35Z","escooter",52.508964,13.497413
"7cf294d7-ceea-4bae-93e6-ca2ef7c7dfd8","2024-06-18T08:21:42Z","escooter",52.508908,13.497651
"4434d5ac-5875-4bcb-83f5-b0e419098188","2024-06-18T09:28:56Z","escooter",52.50799,13.497065
"6407fa6d-84de-4fa4-8538-ca3cbcdfd21d","2024-06-18T09:28:17Z","escooter",52.507957,13.498005
"87d0b12a-50ce-4f5f-aba4-e25c9ddd645a","2024-06-18T09:23:30Z","escooter",52.509299,13.497521
"b08a8dba-c7ab-4080-bbe7-655fb47afc22","2024-06-18T09:30:20Z","escooter",52.508148,13.496941
"0296a4d5-1e27-4eda-a10b-c853d49dab9e","2024-06-18T08:51:56Z","escooter",52.511192,13.497175
"ee23ff67-64f7-4408-a5c1-d0f252cdc13d","2024-06-18T09:28:35Z","escooter",52.508964,13.497413
"7cf294d7-ceea-4bae-93e6-ca2ef7c7dfd8","2024-06-18T09:33:41Z","escooter",52.508908,13.497651
"4434d5ac-5875-4bcb-83f5-b0e419098188","2024-06-18T14:44:56Z","escooter",52.50799,13.497065
"6407fa6d-84de-4fa4-8538-ca3cbcdfd21d","2024-06-18T15:20:18Z","escooter",52.507957,13.498005
"b08a8dba-c7ab-4080-bbe7-655fb47afc22","2024-06-18T14:50:19Z","escooter",52.508148,13.496941
"e9a576ae-201c-46c8-8dbd-a523efd721ca","2024-06-18T15:07:37Z","escooter",52.50873,13.497642
"0296a4d5-1e27-4eda-a10b-c853d49dab9e","2024-06-18T14:43:56Z","escooter",52.511192,13.497175
"ee23ff67-64f7-4408-a5c1-d0f252cdc13d","2024-06-18T15:16:35Z","escooter",52.508964,13.497413
"7cf294d7-ceea-4bae-93e6-ca2ef7c7dfd8","2024-06-18T15:13:42Z","escooter",52.508908,13.497651
"4434d5ac-5875-4bcb-83f5-b0e419098188","2024-06-18T16:28:56Z","escooter",52.50799,13.497065
"6407fa6d-84de-4fa4-8538-ca3cbcdfd21d","2024-06-18T15:20:18Z","escooter",52.507957,13.498005
"b08a8dba-c7ab-4080-bbe7-655fb47afc22","2024-06-18T16:10:19Z","escooter",52.508148,13.496941
"e9a576ae-201c-46c8-8dbd-a523efd721ca","2024-06-18T16:39:38Z","escooter",52.50873,13.497642
"0296a4d5-1e27-4eda-a10b-c853d49dab9e","2024-06-18T16:07:56Z","escooter",52.511192,13.497175
"4434d5ac-5875-4bcb-83f5-b0e419098188","2024-06-18T16:28:56Z","escooter",52.50799,13.497065
"6407fa6d-84de-4fa4-8538-ca3cbcdfd21d","2024-06-18T17:16:18Z","escooter",52.507957,13.498005
"b08a8dba-c7ab-4080-bbe7-655fb47afc22","2024-06-18T17:30:19Z","escooter",52.508148,13.496941
"e9a576ae-201c-46c8-8dbd-a523efd721ca","2024-06-18T16:39:38Z","escooter",52.50873,13.497642
"0296a4d5-1e27-4eda-a10b-c853d49dab9e","2024-06-18T17:11:36Z","escooter",52.511192,13.497175
"4434d5ac-5875-4bcb-83f5-b0e419098188","2024-06-18T18:36:56Z","escooter",52.50799,13.497065
"6407fa6d-84de-4fa4-8538-ca3cbcdfd21d","2024-06-18T18:40:18Z","escooter",52.507957,13.498005
"b08a8dba-c7ab-4080-bbe7-655fb47afc22","2024-06-18T18:34:19Z","escooter",52.508148,13.496941
"e9a576ae-201c-46c8-8dbd-a523efd721ca","2024-06-18T17:47:38Z","escooter",52.50873,13.497642
