ID, created_at, vehicle, latitude, longitude
"1|6539|1|86|24062022","2022-06-24T08:50:00+02:00","108",52.510389,13.49947
"1|40046|0|86|24062022","2022-06-24T08:50:00+02:00","S5",52.510676,13.498355
"1|75631|0|86|24062022","2022-06-24T08:50:00+02:00","RB12",52.510676,13.498355
"1|16601|0|86|24062022","2022-06-24T08:51:00+02:00","240",52.510389,13.49947
"1|771|0|86|24062022","2022-06-24T08:51:00+02:00","RB24",52.510676,13.498355
"1|35955|6|86|24062022","2022-06-24T08:51:00+02:00","U5",52.511135,13.498499
"1|40511|4|86|24062022","2022-06-24T08:51:00+02:00","S75",52.510676,13.498355
"1|19608|7|86|24062022","2022-06-24T08:52:00+02:00","296",52.510389,13.49947
"1|40533|0|86|24062022","2022-06-24T08:53:00+02:00","S75",52.510676,13.498355
"1|36015|5|86|24062022","2022-06-24T08:54:00+02:00","U5",52.511135,13.498499
"1|39748|0|86|24062022","2022-06-24T08:54:00+02:00","S5",52.510676,13.498355
"1|17826|6|86|24062022","2022-06-24T08:55:00+02:00","256",52.511953,13.497654
"1|17877|8|86|24062022","2022-06-24T08:56:00+02:00","256",52.511953,13.497654
"1|35902|3|86|24062022","2022-06-24T08:56:00+02:00","U5",52.511135,13.498499
"1|40423|5|86|24062022","2022-06-24T08:56:00+02:00","S7",52.510676,13.498355
"1|16546|10|86|24062022","2022-06-24T08:56:00+02:00","240",52.510389,13.49947
"1|75630|0|86|24062022","2022-06-24T08:57:00+02:00","RB12",52.510676,13.498355
"1|36016|12|86|24062022","2022-06-24T08:58:00+02:00","U5",52.511135,13.498499
"1|40395|4|86|24062022","2022-06-24T08:58:00+02:00","S7",52.510676,13.498355
"1|31559|0|86|24062022","2022-06-24T08:59:00+02:00","21",52.511953,13.497654
"1|16602|0|86|24062022","2022-06-24T08:59:00+02:00","240",52.510389,13.49947
"1|39852|0|86|24062022","2022-06-24T09:00:00+02:00","S5",52.510676,13.498355
"1|40395|6|86|24062022","2022-06-24T09:40:00+02:00","S7",52.510676,13.498355
"1|16602|4|86|24062022","2022-06-24T09:40:00+02:00","240",52.510389,13.49947
"1|40563|2|86|24062022","2022-06-24T09:41:00+02:00","S75",52.510676,13.498355
"1|39852|1|86|24062022","2022-06-24T09:42:00+02:00","S5",52.510676,13.498355
"1|19606|8|86|24062022","2022-06-24T09:42:00+02:00","296",52.510389,13.49947
"1|35951|5|86|24062022","2022-06-24T09:43:00+02:00","U5",52.511135,13.498499
"1|36025|0|86|24062022","2022-06-24T09:43:00+02:00","U5",52.511135,13.498499
"1|39977|0|86|24062022","2022-06-24T09:43:00+02:00","S5",52.510676,13.498355
"1|40576|1|86|24062022","2022-06-24T09:43:00+02:00","S75",52.510676,13.498355
"1|35899|2|86|24062022","2022-06-24T09:44:00+02:00","U5",52.511135,13.498499
"1|6539|4|86|24062022","2022-06-24T09:45:00+02:00","108",52.510389,13.49947
"1|35901|5|86|24062022","2022-06-24T09:46:00+02:00","U5",52.511135,13.498499
"1|40350|4|86|24062022","2022-06-24T09:46:00+02:00","S7",52.510676,13.498355
"1|17810|9|86|24062022","2022-06-24T09:47:00+02:00","256",52.511953,13.497654
